,Unnamed: 0,Census Tract,Total Population,California County,ZIP,Nearby City,Longitude,Latitude,Traffic,Traffic Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Poverty,Poverty Pctl,pct_renter_occupied_hu,median_gross_rent,autos_per_hh,gross_hh_density,median_hh_income,avg_hh_size
6183,6270,6075026303,4551,San Francisco,94112,San Francisco,-122.4434663,37.7096646,528.44,33.68,19.33,2.38,2.68,42.61,45.89,31.8,47.68,37.99342105,1816.0,1.806743421,11.53536101,83047.0,3.91
6196,6283,6075016400,3778,San Francisco,94117,San Francisco,-122.4369729,37.7750995,551.56,36.48,28.46,3.51,16.37,35.0,33.52,22.1,30.81,79.45570971,1901.0,0.8159018140000001,24.53524807,107254.0,2.2
6208,6295,6073009305,4488,San Diego,92123,San Diego,-117.1278103,32.7912089,568.34,38.31,41.49,5.11,49.07,30.75,26.62,27.7,40.94,54.83224837,2076.0,1.687030546,5.268163943,85048.0,2.47
6215,6302,6081604800,5059,San Mateo,94030,Millbrae,-122.39779579999998,37.5995339,239.2,7.75,31.13,3.83,22.23,44.14,47.91,15.3,16.84,57.59023355,1981.0,1.792462845,7.374150704,93618.0,2.63
6217,6304,6085506605,3941,Santa Clara,95130,San Jose,-121.9693447,37.29736629999999,520.18,32.95,29.91,3.68,19.49,23.42,13.12,33.1,49.45,59.8806366,1505.0,1.769230769,6.022319124,79345.0,2.73
6220,6307,6073008341,7614,San Diego,92037,La Jolla,-117.2175075,32.8692105,835.85,59.31,31.6,3.89,23.48,13.01,1.96,43.2,64.4,88.94631065,1940.0,1.345391904,17.17702066,66518.0,2.26
6224,6311,6001407700,4109,Alameda ,94619,Oakland,-122.1931965,37.7765228,325.1,14.19,20.33,2.5,3.56,77.14,83.17,26.9,39.46,30.68043742,2016.0,1.7065613609999999,7.250863157,70938.0,2.62
6225,6312,6037577100,6700,Los Angeles,90814,Long Beach,-118.1480649,33.7707927,1038.73,69.38,41.89,5.16,50.27,27.42,20.42,34.7,52.09,71.26368748,1244.0,1.5738384140000001,11.25081163,61770.0,2.09
6228,6315,6037296401,3191,Los Angeles,90732,San Pedro,-118.3150067,33.7411716,526.08,33.44,27.24,3.35,13.71,27.31,20.27,18.9,24.4,30.68450039,1469.0,1.7907159719999999,5.211821682,78125.0,2.57
6236,6324,6081608400,5546,San Mateo,94403,San Mateo,-122.27875729999998,37.5436595,2479.17,94.8,35.2,4.34,32.57,31.02,27.09,16.0,18.21,68.09195402,2493.0,1.903448276,7.0345740029999995,100838.0,2.88
6237,6325,6001422300,3387,Alameda ,94703,Berkeley,-122.2779152,37.8740723,482.95,29.08,30.54,3.76,20.87,70.45,79.03,38.1,56.92,69.30975471,1531.0,1.2070735879999999,12.66706234,58606.0,2.2
6247,6335,6075040200,5191,San Francisco,94118,San Francisco,-122.4683889,37.78432520000001,971.05,66.24,34.71,4.28,31.2,23.19,12.65,28.2,41.86,68.72174270000001,1554.0,1.004110152,18.52600688,83867.0,2.27
6259,6347,6085512023,5418,Santa Clara,95123,San Jose,-121.8243568,37.2550475,370.48,18.22,22.62,2.79,6.29,40.68,43.02,37.8,56.54,48.71541502,1863.0,1.9006917,8.630523429,78100.0,3.04
6260,6348,6073009102,3537,San Diego,92117,San Diego,-117.1955335,32.8035298,632.31,44.59,35.48,4.37,33.24,23.79,13.71,52.7,76.42,80.45851528,1399.0,1.336244541,7.560364719,36319.0,1.91
6262,6350,6037276604,3983,Los Angeles,90045,Los Angeles,-118.4248557,33.9571656,582.32,39.62,50.11,6.17,72.97,25.38,16.87,28.9,42.88,67.77229942,1891.0,1.46884805,10.76912048,63060.0,1.8
6264,6352,6111003010,2885,Ventura ,93036,Oxnard,-119.1820294,34.223367100000004,637.13,45.11,23.71,2.92,7.59,38.26,39.04,31.9,47.86,50.10183299,1390.0,1.913441955,5.07238276,62692.0,3.34
6266,6354,6097151301,4587,Sonoma ,94928,Rohnert Park,-122.7001886,38.3342135,459.97,26.71,25.59,3.15,10.88,36.63,36.54,32.5,48.69,48.46779237,1192.0,1.938086304,5.492480893,58852.0,2.93
6283,6371,6037577200,5414,Los Angeles,90803,Long Beach,-118.15344,33.7601259,883.99,61.84,38.23,4.71,40.6,28.26,21.95,15.9,18.05,74.64477423,1396.0,1.472371329,13.11254786,70457.0,1.69
6285,6373,6097152203,3527,Sonoma ,95404,Santa Rosa,-122.7070355,38.4483381,711.79,51.01,31.05,3.83,22.05,45.1,49.56,38.5,57.47,66.35359116,1181.0,1.429281768,5.54811521,50000.0,1.96
6290,6378,6037480600,7863,Los Angeles,91030,South Pasadena,-118.15512920000002,34.1193401,865.64,60.87,52.58,6.48,78.62,12.57,1.7,22.3,31.14,71.10277136,1443.0,1.4413972290000001,6.018130502999999,68940.0,2.42
6291,6379,6001406800,3428,Alameda ,94602,Oakland,-122.1949575,37.7978944,548.79,36.13,22.11,2.72,5.55,72.72,80.45,15.4,17.01,32.82163743,1386.0,1.824561404,6.066781657000001,94167.0,2.54
6295,6383,6085506102,3808,Santa Clara,95051,Santa Clara,-121.9714315,37.3314684,681.09,48.58,31.47,3.88,23.19,24.42,14.91,12.2,10.96,33.35565975,2248.0,1.9966510380000002,5.31564664,119904.0,2.46
6297,6385,6037192002,2735,Los Angeles,90036,Los Angeles,-118.3553201,34.083541499999995,1100.75,71.7,49.68,6.12,71.8,22.61,11.77,20.5,27.77,56.36918383,1828.0,1.4668192219999998,6.181144413999999,92944.0,1.92
6298,6387,6085507905,5784,Santa Clara,95129,San Jose,-122.028113,37.3026314,1000.16,67.65,36.21,4.46,35.07,13.53,2.27,17.5,21.45,52.92750929,1814.0,2.136152416,5.964119105,130047.0,2.89
6311,6400,6001403702,1724,Alameda ,94610,Oakland,-122.2520804,37.8095265,1418.49,81.14,38.27,4.71,40.71,53.34,60.65,14.8,15.78,75.42297418,1621.0,1.264470169,22.63113831,78266.0,1.8
6314,6403,6085508204,4194,Santa Clara,94087,Sunnyvale,-122.0178787,37.3445479,811.54,57.59,37.59,4.63,38.82,16.43,4.43,9.9,6.84,26.80621202,2252.0,2.0162052669999997,5.881265524,144904.0,2.79
6317,6406,6075042601,3687,San Francisco,94121,San Francisco,-122.4811913,37.7831165,526.81,33.49,27.41,3.38,14.05,23.94,14.0,35.8,53.6,76.51006711,1692.0,0.9217002240000001,24.68432573,70100.0,2.33
6318,6407,6037480012,4763,Los Angeles,91775,San Gabriel,-118.0740581,34.1180317,637.53,45.14,36.4,4.48,35.53,18.55,6.48,22.9,32.24,40.65594059,1301.0,2.056311881,5.097726098,67750.0,3.16
6323,6412,6113010509,3471,Yolo ,95616,Davis,-121.75103590000002,38.5645014,217.85,6.55,31.45,3.87,23.14,23.36,13.04,43.5,64.79,49.12012242,1390.0,1.680183627,5.046083778,63009.0,2.61
6325,6414,6075042700,5326,San Francisco,94121,San Francisco,-122.4881473,37.7822651,421.11,23.0,27.01,3.33,13.19,23.94,14.0,31.3,46.83,71.85628743,1486.0,1.068862275,23.25051585,56765.0,2.08
6326,6415,6059110203,5393,Orange ,90620,Buena Park,-118.019392,33.813523700000005,681.71,48.62,34.19,4.21,29.78,32.41,29.39,21.8,30.25,37.01893708,1576.0,2.141722663,5.147304087,78818.0,3.06
6333,6422,6075033100,3968,San Francisco,94132,San Francisco,-122.4872238,37.7321973,709.17,50.78,23.33,2.87,7.19,38.59,39.62,10.0,7.04,10.38961039,3071.0,1.835269993,6.6108963229999995,108018.0,2.74
6334,6423,6073006801,2503,San Diego,92107,San Diego,-117.2292656,32.754755100000004,865.41,60.85,37.93,4.67,39.64,22.49,11.57,24.4,35.25,63.09246309,1517.0,1.34965035,7.742860072,57517.0,1.87
6344,6433,6001450200,4067,Alameda ,94568,Dublin,-121.91544009999998,37.72245520000001,451.59,25.92,27.44,3.38,14.1,26.56,18.8,13.0,12.19,65.53556827,2001.0,1.8004905969999998,6.108245789,106050.0,2.41
6347,6436,6059063302,4165,Orange ,92627,Costa Mesa,-117.9132613,33.631341299999995,596.02,41.11,49.49,6.1,71.2,34.88,33.19,17.6,21.68,50.87514586,1854.0,1.8033838969999998,5.129452467,101207.0,2.31
6350,6439,6037621301,6769,Los Angeles,90277,Redondo Beach,-118.3797513,33.8350669,728.51,52.29,43.87,5.4,55.47,23.26,12.78,10.8,8.42,48.40461643,1976.0,1.8659198909999999,7.637825456,101140.0,2.52
6359,6450,6085504423,2373,Santa Clara,95035,Milpitas,-121.8706784,37.4335965,302.44,12.33,21.0,2.59,4.26,25.78,17.47,16.2,18.69,17.80028944,2142.0,2.626628075,5.021381238,116133.0,3.75
6365,6456,6073009107,3688,San Diego,92110,San Diego,-117.18852379999998,32.7677269,567.87,38.21,40.8,5.03,47.01,27.88,21.23,38.0,56.79,63.28200192,1451.0,1.616458133,10.42398192,56686.0,2.12
6366,6457,6059042335,5829,Orange ,92677,Laguna Niguel,-117.6948206,33.55895770000001,626.05,43.98,31.4,3.87,23.01,16.33,4.26,23.5,33.53,37.38577672,1854.0,2.082240763,6.011082336,86042.0,2.58
6368,6459,6073008340,8988,San Diego,92122,San Diego,-117.20351709999998,32.8680772,1714.85,87.03,34.03,4.19,29.26,18.52,6.45,24.5,35.44,77.57946209999999,1897.0,1.4811735940000001,7.240449833,86509.0,2.2
6371,6462,6081607200,4197,San Mateo,94403,San Mateo,-122.297491,37.53317020000001,652.57,46.5,27.61,3.4,14.52,42.65,45.93,15.1,16.39,73.45750873,1881.0,1.615250291,6.893262476,82361.0,2.37
6372,6463,6085508505,4392,Santa Clara,94086,Sunnyvale,-122.009868,37.3588302,720.16,51.61,36.11,4.45,34.86,15.27,3.48,11.7,9.94,47.07419018,2146.0,1.81400209,6.7119187170000005,134375.0,2.45
6377,6468,6075016600,5069,San Francisco,94117,San Francisco,-122.4474539,37.7704942,813.53,57.76,31.13,3.83,22.24,32.18,29.07,21.7,30.03,81.83640738,1781.0,0.8877305529999999,29.41088767,118167.0,2.22
6379,6471,6037620602,5376,Los Angeles,90278,Redondo Beach,-118.3649588,33.8622408,695.55,49.68,47.05,5.8,64.21,23.98,14.06,12.2,10.96,29.82800983,1771.0,2.164619165,6.094402082,118672.0,2.71
6398,6490,6059063905,4375,Orange ,92626,Costa Mesa,-117.9136205,33.6619896,661.21,47.07,35.95,4.43,34.46,34.58,32.64,23.7,33.94,49.80303883,1674.0,1.979178391,5.293942024,77303.0,2.56
6407,6499,6085506000,4617,Santa Clara,95050,Santa Clara,-121.9622644,37.3378469,491.35,29.89,28.68,3.53,16.76,35.9,35.1,12.6,11.58,49.3384785,2086.0,1.9702315330000002,5.532417382,103222.0,2.51
6410,6502,6037577504,1448,Los Angeles,90803,Long Beach,-118.1289701,33.7508616,567.56,38.14,33.94,4.18,28.94,28.26,21.95,16.2,18.69,59.16442049,1418.0,1.6185983830000001,7.292671562000001,87143.0,1.91
6421,6513,6075032602,4316,San Francisco,94122,San Francisco,-122.4825954,37.75890029999999,931.58,64.13,22.37,2.76,5.94,24.56,15.32,31.8,47.68,52.9685681,1745.0,1.334691502,14.72627504,80357.0,2.7
6422,6514,6081607900,3182,San Mateo,94404,San Mateo,-122.2864296,37.5615414,817.26,58.18,34.75,4.28,31.3,22.07,10.91,11.8,10.17,45.23522316,2426.0,1.386610374,5.145695142,111656.0,1.88
6427,6519,6059032051,4580,Orange ,92688,Rancho Santa Margarita,-117.5883002,33.6485439,633.79,44.78,26.97,3.32,13.11,18.78,6.66,29.4,43.77,50.85714286,1656.0,1.6394805190000001,9.330420467,62401.0,2.4
6428,6520,6037651304,5114,Los Angeles,90277,Redondo Beach,-118.3878823,33.8113912,539.15,34.89,34.26,4.22,29.98,23.54,13.33,9.8,6.64,49.16457811,1756.0,1.761487051,6.718820117999999,86250.0,2.03
6430,6523,6075045200,6474,San Francisco,94118,San Francisco,-122.467999,37.77711370000001,1012.68,68.28,32.08,3.95,24.53,23.34,12.92,24.5,35.44,67.08609272,1713.0,1.270198675,20.63665988,87664.0,2.42
6435,6528,6059099311,3598,Orange ,92648,Huntington Beach,-118.0028287,33.6610404,449.9,25.77,28.94,3.56,17.31,27.01,19.64,17.2,20.89,60.84161309,1677.0,1.724137931,7.150111243,96397.0,2.12
6438,6531,6001400300,4865,Alameda ,94618,Oakland,-122.2544365,37.8405983,1207.3,75.41,31.38,3.87,22.96,37.93,38.31,14.3,14.83,53.42353424,1208.0,1.4505945059999998,8.929745787,85313.0,2.13
6439,6532,6075035400,6691,San Francisco,94116,San Francisco,-122.50722759999998,37.7421024,428.96,23.69,20.94,2.58,4.17,25.37,16.86,22.6,31.6,44.6300716,1442.0,1.4295942719999999,9.843094616,87598.0,2.57
6447,6541,6081608200,3614,San Mateo,94404,San Mateo,-122.2583149,37.5669749,1035.4,69.28,28.6,3.52,16.53,22.07,10.91,10.2,7.4,30.17049666,2605.0,2.258710156,5.361272651,152898.0,2.79
6453,6547,6075031301,3826,San Francisco,94132,San Francisco,-122.4678672,37.7193263,816.07,58.08,23.24,2.86,7.04,27.47,20.47,28.2,41.86,21.91780822,1577.0,1.815068493,11.76632225,93750.0,3.38
6460,6554,6073008351,4261,San Diego,92126,San Diego,-117.1501108,32.9071751,815.77,58.04,21.79,2.68,5.12,35.0,33.52,26.8,39.28,46.88449848,1813.0,2.1094224919999998,5.025740128,72768.0,3.21
6477,6571,6075011902,2598,San Francisco,94108,San Francisco,-122.4098067,37.7909959,547.93,35.99,35.05,4.32,32.25,30.37,25.73,35.4,53.07,94.00544959,1498.0,0.345504087,79.80390744,74077.0,1.55
6481,6575,6037577300,5547,Los Angeles,90803,Long Beach,-118.1387992,33.7556821,593.28,40.78,34.11,4.2,29.47,28.26,21.95,23.6,33.75,77.57097792,1335.0,1.495268139,14.15711496,71071.0,1.7
6483,6577,6113010513,2817,Yolo ,95616,Davis,-121.783716,38.5499958,177.46,4.47,25.25,3.11,10.21,23.36,13.04,44.9,66.81,72.71111111,1239.0,1.5875555559999999,7.031152564,48750.0,2.25
6494,6588,6085508001,7377,Santa Clara,95014,Cupertino,-122.0226572,37.3166376,556.57,37.02,39.69,4.89,44.13,10.11,0.72,11.4,9.35,39.32820154,2727.0,1.9181245630000001,5.092944127,122813.0,2.77
6497,6591,6075010200,4143,San Francisco,94109,San Francisco,-122.4229252,37.8058607,708.87,50.76,44.43,5.47,57.21,43.16,46.43,12.1,10.79,66.90223793,2249.0,0.918335296,19.97708969,110536.0,1.69
6503,6598,6001404102,2283,Alameda ,94611,Oakland,-122.2510667,37.8260219,421.88,23.07,29.8,3.67,19.19,34.14,31.79,19.7,26.12,83.23432343,1279.0,1.015181518,26.63658892,77303.0,1.52
6504,6599,6001403800,3461,Alameda ,94610,Oakland,-122.2416233,37.8148343,945.68,64.9,30.52,3.76,20.85,56.26,64.51,12.7,11.7,67.53318584,1477.0,1.370575221,11.21425231,85313.0,1.83
6508,6603,6037701501,4986,Los Angeles,90403,Santa Monica,-118.4904213,34.028156700000004,972.76,66.34,42.58,5.24,51.92,24.72,15.53,17.4,21.27,79.91757212,1714.0,1.257025103,17.49238666,90383.0,1.83
6513,6608,6037621324,3842,Los Angeles,90277,Redondo Beach,-118.3900604,33.8340991,866.16,60.93,39.7,4.89,44.16,26.64,18.96,18.6,23.72,66.39957265,1873.0,1.642628205,11.84417982,112733.0,2.11
6516,6611,6075047701,4334,San Francisco,94121,San Francisco,-122.4840627,37.7782506,488.42,29.55,26.16,3.22,11.72,23.94,14.0,25.6,37.25,62.82118511,1551.0,1.067645517,21.15923952,72981.0,2.27
6523,6618,6059099408,4332,Orange ,92649,Huntington Beach,-118.0371737,33.722606799999994,580.28,39.47,40.09,4.94,45.1,25.28,16.74,17.7,21.91,32.0194057,1720.0,2.050939964,5.013535566,88996.0,2.67
6526,6621,6075010900,4320,San Francisco,94109,San Francisco,-122.4205531,37.79804179999999,628.54,44.19,36.74,4.52,36.5,49.17,55.14,16.2,18.69,77.91682002,2066.0,0.758557232,43.8677737,117181.0,1.64
6532,6627,6085509106,4171,Santa Clara,94086,Sunnyvale,-122.0504683,37.37860300000001,626.7,44.0,41.79,5.15,49.94,19.63,7.79,15.2,16.67,67.86769049,1722.0,1.688127584,6.95676126,98375.0,2.52
6539,6634,6061021130,2641,Placer ,95765,Rocklin,-121.2687886,38.80985220000001,292.16,11.48,18.3,2.25,1.88,28.42,22.37,39.8,59.35,80.09367681,1254.0,1.55971897,5.448501335,52036.0,2.2
6552,6649,6059099235,4619,Orange ,92646,Huntington Beach,-117.9845181,33.6939742,842.34,59.61,41.57,5.12,49.43,19.0,6.97,28.7,42.6,51.00257069,1477.0,1.7748071980000002,6.1830415279999995,65893.0,2.3
6553,6650,6081608502,2637,San Mateo,94403,San Mateo,-122.2825353,37.5317305,1680.71,86.5,33.78,4.16,28.51,24.46,15.0,13.5,13.22,47.28813559,1974.0,1.8,9.37513095,105673.0,2.23
6554,6651,6001421900,3632,Alameda ,94702,Berkeley,-122.2896443,37.8794799,379.24,18.9,40.56,5.0,46.38,54.68,62.55,18.5,23.48,33.95675044,1586.0,1.493863238,8.097501965,100372.0,2.26
6559,6656,6059099416,4444,Orange ,92649,Huntington Beach,-118.0458577,33.718892100000005,545.21,35.63,36.87,4.54,36.85,25.28,16.74,16.0,18.21,71.81270283,1637.0,1.7515067219999998,13.455752100000002,84754.0,2.23
6563,6660,6075032802,4047,San Francisco,94122,San Francisco,-122.4812305,37.7530955,1354.37,79.62,23.76,2.93,7.65,18.03,5.91,17.9,22.33,36.13989637,2161.0,1.481865285,11.38341403,84946.0,2.84
6571,6668,6013388000,2576,Contra Costa,94530,El Cerrito,-122.3022455,37.9089588,310.03,12.91,32.48,4.0,25.53,40.54,42.66,24.3,35.01,50.18348624,1660.0,1.750458716,6.6849034110000005,86582.0,2.53
6572,6669,6085506606,4453,Santa Clara,95008,Campbell,-121.9687764,37.2902052,650.17,46.23,35.53,4.38,33.37,23.79,13.71,20.7,28.11,52.88220551,1570.0,1.963032581,5.43789356,91136.0,2.79
6577,6674,6081610000,4531,San Mateo,94062,Redwood City,-122.2412328,37.4844567,466.29,27.4,34.47,4.25,30.53,27.13,19.97,15.1,16.39,56.72937771,1787.0,1.723589001,6.077162694,91725.0,2.29
6578,6675,6059032047,3652,Orange ,92691,Mission Viejo,-117.6420514,33.6575536,407.11,21.73,35.6,4.38,33.54,17.17,5.2,15.4,17.01,48.30970556,1782.0,1.76608506,6.519199926000001,78667.0,2.25
6579,6676,6075015700,7832,San Francisco,94118,San Francisco,-122.4480069,37.7789154,602.49,41.73,32.29,3.98,25.13,23.2,12.67,20.0,26.65,71.19910347,2058.0,1.206574524,12.94837404,102152.0,2.17
6580,6677,6085508507,3066,Santa Clara,95051,Santa Clara,-121.9984125,37.3562527,858.25,60.56,29.27,3.61,17.95,17.72,5.67,20.6,27.89,73.8644825,2061.0,1.4281459419999998,14.039337900000001,96648.0,2.36
6582,6679,6059063500,5775,Orange ,92663,Newport Beach,-117.9402584,33.6201747,763.65,54.56,44.05,5.43,56.09,27.7,20.85,16.9,20.15,59.79670522,2222.0,1.9341044509999998,7.324036607999999,117389.0,2.39
6583,6680,6075020700,5171,San Francisco,94110,San Francisco,-122.4235588,37.759168,379.56,18.97,27.44,3.38,14.09,57.85,66.39,19.1,24.86,74.84939759,2093.0,0.84186747,30.96603982,150670.0,1.92
6584,6681,6085508404,6023,Santa Clara,94087,Sunnyvale,-122.0416426,37.3646098,627.87,44.1,39.49,4.86,43.7,16.43,4.43,13.9,13.94,42.26804124,1859.0,1.9750859109999999,5.052945865,127328.0,2.74
6585,6682,6075013400,3599,San Francisco,94115,San Francisco,-122.440799,37.789849,749.91,53.65,34.0,4.19,29.14,64.21,73.63,13.8,13.76,67.12598425,2229.0,1.24753937,23.21790563,136700.0,1.95
6592,6689,6059099244,3730,Orange ,92646,Huntington Beach,-117.9754563,33.664956,518.21,32.79,33.07,4.07,26.75,29.26,23.86,14.4,15.06,23.05555556,1864.0,1.5672222219999998,5.597337632,65938.0,1.93
6599,6696,6075035202,4322,San Francisco,94122,San Francisco,-122.5061466,37.7613974,342.3,15.59,24.99,3.08,9.74,24.56,15.32,28.3,41.97,64.50381679,1658.0,1.40785169,19.91089698,78542.0,2.51
6603,6700,6075047702,3824,San Francisco,94121,San Francisco,-122.4837889,37.7744602,689.25,49.24,27.79,3.42,14.96,23.94,14.0,22.4,31.38,57.16112532,1666.0,1.167519182,17.94088545,85769.0,2.69
6613,6710,6037620522,4632,Los Angeles,90278,Redondo Beach,-118.3749726,33.8764601,682.16,48.67,36.41,4.48,35.54,24.33,14.7,17.3,21.06,52.64008621,1703.0,1.802801724,10.03659623,84118.0,2.61
6617,6714,6085508304,7957,Santa Clara,94087,Sunnyvale,-122.0369674,37.34481829999999,625.45,43.93,33.22,4.09,27.12,14.26,2.61,23.3,33.12,72.07325049,1638.0,1.806736429,9.551367756,90647.0,2.74
6619,6716,6081611000,5707,San Mateo,94061,Redwood City,-122.2335642,37.4662884,327.16,14.36,25.04,3.08,9.86,51.35,58.01,16.4,19.08,48.06034483,1890.0,1.944396552,6.870880400000001,100204.0,2.76
6621,6718,6067004011,3086,Sacramento ,95831,Sacramento,-121.5288152,38.4819076,250.47,8.48,20.87,2.57,4.09,49.96,56.09,8.9,5.29,38.66855524,1243.0,1.646600567,5.203527156,107083.0,2.09
6628,6725,6059062636,3690,Orange ,92656,Aliso Viejo,-117.7170668,33.58323920000001,769.12,54.88,35.34,4.35,32.93,22.13,11.01,13.5,13.22,69.24128503,2078.0,1.67190704,5.02686835,94708.0,2.68
6636,6733,6037577400,3253,Los Angeles,90803,Long Beach,-118.1351139,33.7629063,582.96,39.67,33.06,4.07,26.71,28.26,21.95,18.7,23.93,63.86333771,1475.0,1.610381078,9.543910647999999,82171.0,1.93
6638,6735,6075015600,2728,San Francisco,94118,San Francisco,-122.4564254,37.7782427,454.08,26.14,28.8,3.55,17.01,22.64,11.81,23.5,33.53,78.79616963,1674.0,1.132694938,20.12898725,85625.0,2.23
6640,6737,6075010400,4545,San Francisco,94133,San Francisco,-122.4075581,37.8022725,578.36,39.23,39.91,4.92,44.72,34.19,31.87,15.7,17.69,65.69372251,2229.0,0.844462215,30.14559765,102986.0,2.0
6641,6738,6001400400,3703,Alameda ,94609,Oakland,-122.2574628,37.8482107,1153.54,73.68,30.54,3.76,20.88,60.86,69.93,16.8,19.95,60.62291435,1584.0,1.44160178,10.18044473,99539.0,2.29
6651,6748,6001423601,2642,Alameda ,94705,Berkeley,-122.2587175,37.8588968,671.54,47.88,27.35,3.37,13.89,28.81,23.13,30.9,46.26,55.55555556,1573.0,1.317094017,9.045670003,83824.0,2.31
6657,6754,6075032801,4238,San Francisco,94116,San Francisco,-122.48041770000002,37.74602150000001,1778.41,88.06,24.51,3.02,8.77,25.91,17.73,23.4,33.34,46.02739726,1917.0,1.415753425,10.0935647,79764.0,2.78
6667,6765,6073008364,4992,San Diego,92122,San Diego,-117.2274041,32.8599014,2559.39,95.43,33.82,4.17,28.69,14.33,2.66,31.7,47.53,77.82788425,1744.0,1.435550545,10.88580012,68016.0,2.18
6676,6774,6075035201,5300,San Francisco,94122,San Francisco,-122.5104339,37.7566148,411.9,22.26,20.68,2.55,3.96,19.41,7.43,22.5,31.44,35.15306122,1795.0,1.5647959180000002,8.440339059,84817.0,2.98
6678,6776,6075013500,2556,San Francisco,94115,San Francisco,-122.4325551,37.7908976,672.03,47.93,35.99,4.43,34.55,45.91,50.8,10.9,8.56,77.80548628,1727.0,0.83478803,27.600379800000002,120714.0,1.66
6683,6781,6037271500,2937,Los Angeles,90066,Los Angeles,-118.4382414,34.016682200000005,1276.77,77.52,42.84,5.28,52.59,29.63,24.46,14.9,15.93,48.75621891,1705.0,1.627576404,6.256549757,82639.0,2.23
6685,6783,6075026002,3544,San Francisco,94112,San Francisco,-122.42628229999998,37.72611970000001,397.2,20.78,20.21,2.49,3.42,39.46,40.95,26.3,38.4,23.47560976,1863.0,1.671747967,11.12754077,86900.0,3.11
6697,6795,6075012700,3492,San Francisco,94123,San Francisco,-122.4447181,37.8049898,632.84,44.65,39.24,4.83,43.19,13.45,2.12,8.1,4.26,73.29675354,2193.0,1.211248285,20.2166111,131568.0,1.76
6701,6799,6073001000,4733,San Diego,92116,San Diego,-117.1417318,32.7603326,499.93,30.74,34.78,4.28,31.4,38.28,39.13,24.6,35.58,73.54618016,1216.0,1.61345496,12.31030742,66329.0,2.0
6707,6805,6059099511,3182,Orange ,90740,Seal Beach,-118.1069698,33.739393799999995,795.02,56.44,41.47,5.11,48.95,26.43,18.73,14.3,14.83,68.60606061,1494.0,1.713939394,8.140238167,91611.0,1.9
6723,6822,6037701304,6374,Los Angeles,90402,Santa Monica,-118.5076229,34.0293136,813.54,57.78,38.1,4.69,40.17,9.8,0.62,16.1,18.44,55.85468699,1923.0,1.6535841709999999,6.002756664,117869.0,2.03
6726,6825,6059052522,4123,Orange ,92614,Irvine,-117.8217375,33.6802504,400.51,21.02,38.23,4.71,40.58,19.37,7.33,19.0,24.58,41.49232915,2313.0,2.176429568,6.268993559,121157.0,3.01
6729,6828,6075032901,5021,San Francisco,94116,San Francisco,-122.4901861,37.7461534,994.01,67.35,22.26,2.74,5.74,25.91,17.73,18.9,24.4,30.78614623,2091.0,1.6349642659999999,10.95586128,83169.0,3.15
6730,6829,6081608100,3523,San Mateo,94404,San Mateo,-122.2630195,37.5606971,309.4,12.85,23.21,2.86,6.97,22.07,10.91,7.0,2.92,40.70981211,2111.0,1.8489909530000002,8.019899845,90846.0,2.65
6734,6833,6075047901,6400,San Francisco,94121,San Francisco,-122.5098633,37.7824907,297.77,12.04,26.6,3.28,12.41,20.78,8.94,25.0,36.22,42.9264651,1380.0,1.5069055619999998,9.293148559,67407.0,2.52
6735,6834,6073007501,4040,San Diego,92107,San Diego,-117.243159,32.751974,606.49,42.31,27.39,3.37,13.99,36.11,35.57,39.4,58.63,82.29448961,1256.0,1.318428184,8.666664684,52422.0,1.81
6742,6841,6041119201,3288,Marin ,94904,Greenbrae,-122.5282641,37.94567960000001,1038.69,69.37,29.06,3.58,17.56,22.69,11.86,14.4,15.06,69.91525424,1795.0,1.3252118640000001,8.485270224,79177.0,1.7
6753,6852,6075047600,5137,San Francisco,94118,San Francisco,-122.475543,37.7767698,1010.49,68.12,29.33,3.61,18.11,21.22,9.57,14.4,15.06,63.04839439,1875.0,1.278154681,16.84497615,84625.0,2.55
6758,6857,6075013102,2625,San Francisco,94109,San Francisco,-122.4274293,37.7926193,764.85,54.64,39.03,4.81,42.59,43.92,47.5,11.8,10.17,77.26995734,2377.0,1.145642901,27.91631975,124330.0,1.75
6766,6865,6075013101,3811,San Francisco,94109,San Francisco,-122.4247493,37.7937758,734.83,52.74,37.56,4.63,38.76,39.43,40.91,8.7,5.04,82.03522505,2291.0,0.8176125240000001,59.75688679,124063.0,1.56
6772,6871,6059052417,6771,Orange ,92620,Irvine,-117.7621304,33.7055501,262.06,9.36,42.03,5.18,50.52,23.45,13.23,12.1,10.79,31.73890063,2429.0,1.894820296,7.254537882,98659.0,2.69
6779,6878,6075032601,4416,San Francisco,94122,San Francisco,-122.4807924,37.7624848,998.79,67.61,22.75,2.8,6.41,24.56,15.32,19.2,25.1,58.31509847,1772.0,1.456236324,17.71123716,95854.0,2.68
6781,6880,6037621201,6452,Los Angeles,90277,Redondo Beach,-118.3827737,33.8496251,561.23,37.44,51.74,6.37,76.64,20.25,8.3,11.1,8.85,47.33727811,1856.0,1.872978304,6.269159918,111017.0,2.45
6785,6884,6075016500,5083,San Francisco,94117,San Francisco,-122.4477884,37.7741958,892.94,62.34,32.26,3.97,25.03,29.28,23.91,20.8,28.37,75.49307595,1681.0,1.048258498,26.03211134,104097.0,2.31
