,Census Tract,Total Population,California County,ZIP,Nearby City,Longitude,Latitude,Traffic,Traffic Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Poverty,Poverty Pctl
3708,6037406402,2076,Los Angeles,91791,West Covina,-117.9005028,34.0580051,685.32,48.9,44.75,5.51,58.03,39.95,41.94,17.8,22.07
3709,6095253402,6940,Solano ,95620,Dixon,-121.8169166,38.4428124,562.34,37.55,40.67,5.01,46.68,54.31,62.09,36.7,54.83
3710,6087122300,3943,Santa Cruz,95076,Watsonville,-121.8155301,36.902817299999995,609.17,42.52,53.76,6.62,81.24,60.02,69.22,22.5,31.44
3711,6071004503,3327,San Bernardino,92407,San Bernardino,-117.3872118,34.2199541,1236.53,76.34,54.02,6.65,81.82,83.14,86.8,18.7,23.93
3712,6085502001,5022,Santa Clara,95128,San Jose,-121.93309599999999,37.322469700000006,1687.59,86.61,37.88,4.67,39.51,46.93,52.5,38.8,57.76
3713,6013372000,7353,Contra Costa,94804,Richmond,-122.3399755,37.9485499,562.97,37.65,30.69,3.78,21.17,126.89,97.16,57.1,81.48
3714,6037101400,3903,Los Angeles,91042,Tujunga,-118.2941635,34.2428534,1782.88,88.19,42.85,5.28,52.66,31.22,27.38,35.8,53.6
3715,6059099212,4914,Orange ,92647,Huntington Beach,-117.9847331,33.708349,970.1,66.14,45.99,5.67,61.31,21.84,10.47,39.5,58.89
3716,6037296300,4221,Los Angeles,90732,San Pedro,-118.3012745,33.7545886,982.18,66.85,54.46,6.71,82.7,31.06,27.19,19.9,26.45
3717,6083002702,7395,Santa Barbara,93436,Lompoc,-120.4666395,34.6431155,284.48,10.84,27.1,3.34,13.44,56.87,65.39,75.4,96.48
3718,6019005514,3961,Fresno ,93611,Clovis,-119.7202981,36.8448035,627.86,44.09,42.87,5.28,52.71,50.47,56.85,21.2,29.15
3719,6073012002,3285,San Diego,91950,National City,-117.0792559,32.6817745,1460.8,82.03,32.26,3.97,25.05,79.8,85.04,39.4,58.63
3720,6053000103,3894,Monterey ,93906,Salinas,-121.64952790000001,36.71327720000001,508.74,31.66,29.21,3.6,17.87,78.46,83.78,34.6,51.93
3721,6059099906,4866,Orange ,92683,Westminster,-118.03580729999999,33.76480720000001,2720.23,96.14,55.13,6.79,83.91,35.81,34.93,18.5,23.48
3722,6065043306,4538,Riverside ,92545,Hemet,-116.9996659,33.7332579,538.2,34.78,41.13,5.07,47.99,51.15,57.71,39.9,59.57
3723,6037212702,3635,Los Angeles,90005,Los Angeles,-118.32619070000001,34.0585147,1535.46,83.62,49.86,6.14,72.22,35.24,33.95,21.5,29.57
3724,6001440331,3205,Alameda ,94587,Union City,-122.0833307,37.5982227,472.61,28.09,29.15,3.59,17.69,77.56,83.33,34.5,51.73
3725,6033000801,2894,Lake ,95422,Clearlake,-122.6301466,38.9388352,228.43,7.04,26.17,3.22,11.74,112.44,95.31,76.0,96.9
3726,6001436700,3284,Alameda ,94541,Hayward,-122.1005196,37.6619708,2538.34,95.2,34.55,4.26,30.78,99.13,92.67,23.5,33.53
3727,6073020207,4765,San Diego,92027,Escondido,-117.05397830000001,33.1334707,612.46,42.91,33.79,4.16,28.53,36.02,35.31,65.1,89.13
3728,6037550902,5572,Los Angeles,90241,Downey,-118.1251864,33.9477159,1102.87,71.78,44.92,5.53,58.41,30.17,25.41,42.6,63.33
3729,6013302008,7718,Contra Costa,94561,Oakley,-121.6702095,37.9891088,277.89,10.4,35.31,4.35,32.83,86.37,87.81,31.0,46.35
3730,6005000401,5020,Amador ,95685,Sutter Creek,-120.7589689,38.3970536,333.63,14.86,39.05,4.81,42.64,81.39,85.92,33.9,50.7
3731,6053011304,6688,Monterey ,93930,King City,-121.0176253,36.246078999999995,97.7,1.18,36.78,4.53,36.61,30.39,25.79,51.1,74.48
3732,6037401202,4371,Los Angeles,91773,San Dimas,-117.833697,34.1133365,1762.42,87.83,50.2,6.18,73.24,37.33,37.56,16.3,18.89
3733,6037551201,3588,Los Angeles,90242,Downey,-118.1453112,33.9280828,828.0,58.87,41.62,5.13,49.63,51.88,58.73,27.0,39.7
3734,6085504322,5263,Santa Clara,95131,San Jose,-121.8929601,37.39433029999999,645.49,45.82,49.84,6.14,72.17,27.74,20.96,16.8,19.95
3735,6073020202,6689,San Diego,92025,Escondido,-117.07240729999998,33.131406,777.59,55.4,36.17,4.46,35.0,21.66,10.27,65.8,89.82
3736,6059074110,3843,Orange ,92704,Santa Ana,-117.900654,33.7097314,631.5,44.53,44.25,5.45,56.71,45.3,50.03,23.6,33.75
3737,6085512402,5167,Santa Clara,95046,San Martin,-121.565875,37.09531320000001,752.96,53.87,47.13,5.81,64.37,46.42,51.5,15.1,16.39
3738,6001437701,3649,Alameda ,94544,Hayward,-122.0697491,37.6348665,650.5,46.28,24.58,3.03,8.85,98.66,92.49,53.7,77.59
3739,6065031200,6878,Riverside ,92506,Riverside,-117.3825351,33.94297520000001,1164.81,74.08,56.74,6.99,86.52,46.45,51.53,20.2,27.09
3740,6083002306,8810,Santa Barbara,93458,Santa Maria,-120.4662189,34.9769533,423.89,23.21,48.4,5.96,68.05,44.84,48.96,31.4,47.0
3741,6067007801,5481,Sacramento ,95608,Carmichael,-121.3149374,38.631336100000006,1046.52,69.72,39.08,4.81,42.74,85.48,87.61,42.3,62.95
3742,6037480101,3908,Los Angeles,91780,Temple City,-118.07344040000001,34.109205700000004,871.2,61.21,53.05,6.53,79.74,21.1,9.29,21.3,29.26
3743,6037920036,3419,Los Angeles,91351,Canyon Country,-118.4758577,34.4215429,975.66,66.51,34.21,4.21,29.82,50.05,56.28,28.0,41.46
3744,6085508800,3766,Santa Clara,94085,Sunnyvale,-122.0247804,37.3851461,637.32,45.13,45.87,5.65,60.98,35.85,34.96,27.5,40.62
3745,6053010501,6339,Monterey ,93907,Salinas,-121.6196088,36.7877533,612.57,42.95,44.61,5.5,57.71,51.0,57.55,26.8,39.28
3746,6081607400,4451,San Mateo,94403,San Mateo,-122.3122521,37.5443066,1015.28,68.43,42.12,5.19,50.75,45.36,50.22,24.8,35.89
3747,6085509000,7407,Santa Clara,94085,Sunnyvale,-122.0216787,37.3922706,1581.6,84.57,46.62,5.74,63.09,37.17,37.31,34.5,51.73
3748,6113010608,5882,Yolo ,95618,Davis,-121.7210564,38.5422965,1174.4,74.48,45.94,5.66,61.12,22.6,11.76,62.4,86.55
3749,6037700400,5237,Los Angeles,90048,Los Angeles,-118.3811478,34.081298700000005,1012.51,68.27,57.68,7.1,88.03,25.68,17.18,21.1,28.98
3750,6085500200,5822,Santa Clara,95110,San Jose,-121.90219270000001,37.3498787,1054.33,70.0,53.15,6.55,80.04,42.99,46.22,30.2,45.1
3751,6037195100,4717,Los Angeles,90039,Los Angeles,-118.2669741,34.1022274,597.83,41.31,54.49,6.71,82.78,47.04,52.66,13.4,13.05
3752,6037109800,4565,Los Angeles,91343,North Hills,-118.48159740000001,34.2537115,2396.64,94.22,41.17,5.07,48.11,59.29,68.23,30.2,45.1
3753,6071002109,4626,San Bernardino,91764,Ontario,-117.56528390000001,34.075430700000005,2422.8,94.44,65.49,8.07,96.5,38.92,40.21,28.7,42.6
3754,6071010020,7471,San Bernardino,92345,Hesperia,-117.2971249,34.4037817,388.43,19.93,27.6,3.4,14.46,69.09,77.98,73.6,95.39
3755,6053014202,4075,Monterey ,93933,Marina,-121.79024629999999,36.6807321,595.61,41.07,34.14,4.21,29.57,57.15,65.68,41.4,61.61
3756,6065045217,6225,Riverside ,92201,Indio,-116.24769209999998,33.7289861,756.57,54.09,33.74,4.16,28.36,51.96,59.0,49.7,72.82
3757,6095252611,3263,Solano ,94533,Fairfield,-122.01386799999999,38.263892799999994,378.4,18.84,25.05,3.09,9.88,119.73,96.52,43.4,64.63
3758,6059011401,1982,Orange ,92831,Fullerton,-117.9180817,33.879756799999996,1228.94,76.14,49.2,6.06,70.39,45.44,50.29,18.2,22.95
3759,6065043810,4933,Riverside ,92223,Beaumont,-117.0005885,33.955457200000005,818.63,58.23,37.27,4.59,37.88,60.9,70.02,26.5,38.69
3760,6037482102,2828,Los Angeles,91754,Monterey Park,-118.1328703,34.050659,1087.16,71.21,48.42,5.96,68.09,30.01,25.16,33.1,49.45
3761,6065043311,2265,Riverside ,92544,Hemet,-116.92377490000001,33.747695799999995,269.04,9.8,33.2,4.09,27.09,59.1,67.93,45.2,67.28
3762,6053010608,3646,Monterey ,93905,Salinas,-121.62234779999999,36.6951795,487.97,29.5,31.12,3.83,22.2,57.4,65.8,65.5,89.49
3763,6067003501,2629,Sacramento ,95822,Sacramento,-121.4883176,38.5331684,460.99,26.81,35.15,4.33,32.51,102.84,93.27,40.5,60.3
3764,6067007204,4965,Sacramento ,95838,Sacramento,-121.4462256,38.6623406,337.11,15.19,30.85,3.8,21.48,93.11,90.38,37.2,55.54
3765,6059110011,2832,Orange ,90630,Cypress,-118.01965249999999,33.799314700000004,819.29,58.27,50.67,6.24,74.32,29.17,23.68,15.6,17.54
3766,6065040701,2248,Riverside ,92860,Norco,-117.57599029999999,33.9319208,843.95,59.68,58.27,7.18,88.95,27.93,21.33,14.1,14.33
3767,6029003807,3616,Kern ,93312,Bakersfield,-119.11888459999999,35.390736,640.47,45.39,44.27,5.45,56.79,32.02,28.77,30.3,45.37
3768,6037111100,2982,Los Angeles,91344,Granada Hills,-118.49506940000002,34.2683099,1698.57,86.73,45.01,5.54,58.67,53.41,60.83,20.6,27.89
3769,6023000100,4901,Humboldt ,95501,Eureka,-124.17178349999999,40.8040593,1010.55,68.13,27.71,3.41,14.79,107.5,94.15,57.7,81.99
3770,6059021814,6816,Orange ,92821,Brea,-117.86534409999999,33.9175293,1368.46,79.95,56.33,6.94,85.69,36.98,37.0,11.1,8.85
3771,6075012302,3073,San Francisco,94102,San Francisco,-122.412097,37.7870223,686.51,49.04,38.52,4.74,41.39,54.31,62.09,45.3,67.42
3772,6037650004,4005,Los Angeles,90504,Torrance,-118.33080679999999,33.8773079,707.39,50.68,40.99,5.05,47.45,48.03,53.67,33.0,49.33
3773,6107001901,3390,Tulare ,93277,Visalia,-119.3028348,36.30929520000001,487.89,29.49,51.01,6.28,74.98,55.19,63.21,34.5,51.73
3774,6001410400,3792,Alameda ,94603,Oakland,-122.16217409999999,37.7408161,212.59,6.19,26.8,3.3,12.81,185.65,99.69,33.2,49.65
3775,6037106020,5557,Los Angeles,91342,Sylmar,-118.42973899999998,34.3230145,1420.66,81.23,38.4,4.73,41.05,64.44,73.93,42.7,63.56
3776,6073015701,6239,San Diego,92021,El Cajon,-116.9420918,32.797700899999995,532.13,34.08,30.64,3.77,21.08,58.18,66.76,63.8,87.94
3777,6037111202,5213,Los Angeles,91344,Granada Hills,-118.51482709999999,34.2684432,828.32,58.92,43.52,5.36,54.49,51.41,58.07,28.2,41.86
3778,6037501900,4213,Los Angeles,90605,Whittier,-118.02746429999999,33.9558907,682.89,48.7,39.1,4.82,42.84,61.98,71.09,21.6,29.88
3779,6073008702,5206,San Diego,92123,San Diego,-117.15588500000001,32.7883567,2301.87,93.48,49.12,6.05,70.11,37.69,37.9,30.7,45.96
3780,6067009408,1783,Sacramento ,95632,Galt,-121.27249340000002,38.2711241,636.12,45.07,33.53,4.13,27.84,38.8,40.0,27.9,41.27
3781,6059052411,5182,Orange ,92630,Lake Forest,-117.70413629999999,33.62367329999999,2545.06,95.28,52.78,6.5,79.1,28.19,21.66,31.1,46.47
3782,6067005510,4291,Sacramento ,95825,Sacramento,-121.40609479999999,38.585164899999995,1085.71,71.17,38.42,4.73,41.1,68.77,77.65,40.8,60.73
3783,6037183510,2725,Los Angeles,90042,Los Angeles,-118.20308270000001,34.115402200000005,563.0,37.66,36.03,4.44,34.64,52.64,59.84,32.7,48.94
3784,6037910401,6608,Los Angeles,93551,Palmdale,-118.15340379999999,34.5754635,916.64,63.35,35.9,4.42,34.3,43.17,46.45,22.9,32.24
3785,6073018603,6810,San Diego,92058,Oceanside,-117.3586267,33.2115108,979.92,66.75,43.55,5.36,54.59,31.76,28.28,48.3,71.3
3786,6037401701,4137,Los Angeles,91711,Claremont,-117.743532,34.114365500000005,1250.28,76.73,48.47,5.97,68.26,36.23,35.88,27.4,40.39
3787,6001451501,4668,Alameda ,94550,Livermore,-121.7369701,37.6733434,410.79,22.12,42.08,5.18,50.65,36.63,36.54,14.8,15.78
3788,6053010804,5029,Monterey ,93926,Gonzales,-121.4841399,36.4990122,444.0,25.24,38.76,4.77,41.85,37.82,38.1,61.0,85.25
3789,6037109604,2975,Los Angeles,91345,Mission Hills,-118.4653518,34.2615445,2131.01,92.08,41.3,5.09,48.48,74.19,81.54,25.4,36.86
3790,6037137104,2717,Los Angeles,91367,Woodland Hills,-118.58494669999999,34.1737607,2330.15,93.72,62.09,7.65,93.84,40.24,42.34,17.4,21.27
3791,6065046401,3768,Riverside ,92530,Lake Elsinore,-117.40500449999999,33.5708213,406.01,21.52,33.16,4.08,27.02,38.89,40.17,37.8,56.54
3792,6037311200,3138,Los Angeles,91505,Burbank,-118.35311979999999,34.172006200000006,1011.06,68.19,49.11,6.05,70.09,39.76,41.53,26.5,38.69
3793,6077004106,1913,San Joaquin,95242,Lodi,-121.35757930000001,38.1241929,418.53,22.78,48.89,6.02,69.46,26.11,18.02,44.3,66.03
3794,6071011001,2390,San Bernardino,92407,San Bernardino,-117.21390659999999,34.2379157,244.9,8.05,35.44,4.36,33.17,62.11,71.24,38.8,57.76
3795,6083002705,4210,Santa Barbara,93436,Lompoc,-120.46774640000001,34.6504892,344.47,15.89,29.59,3.65,18.77,56.87,65.39,66.5,90.33
3796,6085505006,3898,Santa Clara,95134,San Jose,-121.921025,37.393369799999995,1651.63,85.95,61.58,7.59,93.34,25.97,17.79,9.0,5.43
3797,6059087704,5061,Orange ,92804,Anaheim,-117.9545102,33.810476799999996,956.96,65.5,41.08,5.06,47.82,62.05,71.19,23.5,33.53
3798,6067009112,3630,Sacramento ,95826,Sacramento,-121.3457916,38.538965000000005,642.61,45.53,37.53,4.62,38.67,55.66,63.73,37.4,55.9
3799,6053011302,5813,Monterey ,93930,King City,-121.1254387,36.2128109,39.41,0.11,33.41,4.12,27.59,30.46,25.96,69.2,92.46
3800,6067007020,4034,Sacramento ,95833,Sacramento,-121.53085870000001,38.6092575,1135.48,73.1,46.44,5.72,62.56,79.67,84.95,20.1,26.81
3801,6085504805,5294,Santa Clara,94089,Sunnyvale,-122.0033848,37.403148200000004,1185.24,74.85,43.18,5.32,53.54,43.39,46.86,22.9,32.24
3802,6067005202,3154,Sacramento ,95826,Sacramento,-121.394154,38.5593317,2024.49,91.16,42.51,5.24,51.66,64.78,74.26,33.6,50.26
3803,6071009114,10232,San Bernardino,92301,Adelanto,-117.4172844,34.5395289,645.94,45.88,26.03,3.21,11.47,106.71,93.95,55.6,79.75
3804,6073015000,6193,San Diego,91942,La Mesa,-117.0092136,32.784615,1371.59,80.09,45.79,5.64,60.76,71.34,79.54,27.6,40.74
3805,6113010501,5922,Yolo ,95616,Davis,-121.7849011,38.53695689999999,605.79,42.24,45.74,5.63,60.6,23.36,13.04,75.7,96.64
3806,6037920038,4430,Los Angeles,91387,Canyon Country,-118.4469672,34.4236629,718.1,51.44,39.6,4.88,43.98,30.97,27.03,44.6,66.42
3807,6013336201,4032,Contra Costa,94520,Concord,-122.0474489,37.960649700000005,2014.42,91.09,33.45,4.12,27.65,125.8,97.11,40.8,60.73
3808,6053001400,2680,Monterey ,93901,Salinas,-121.6639509,36.6706218,605.31,42.19,38.12,4.7,40.22,108.24,94.4,30.8,46.11
3809,6037930200,546,Los Angeles,91342,Sylmar,-118.28943079999999,34.338792600000005,545.84,35.74,47.36,5.83,64.98,41.49,44.47,29.5,44.02
3810,6055200804,5566,Napa ,94558,Napa,-122.30743390000002,38.2946539,656.12,46.71,34.35,4.23,30.26,43.97,47.67,43.7,65.13
3811,6073018700,37452,San Diego,92055,Camp Pendleton,-117.4205567,33.3510594,2394.83,94.21,61.4,7.56,93.22,22.72,11.89,49.4,72.47
3812,6111001301,7724,Ventura ,93004,Ventura,-119.15653130000001,34.2788511,553.93,36.78,42.05,5.18,50.57,37.94,38.34,25.4,36.86
3813,6037128500,4015,Los Angeles,91401,Van Nuys,-118.4443439,34.1703043,857.89,60.55,50.11,6.17,72.96,46.53,51.74,26.6,38.88
3814,6085503504,6463,Santa Clara,95122,San Jose,-121.8341637,37.335827200000004,746.2,53.47,31.68,3.9,23.62,56.72,65.18,40.3,60.1
3815,6025011803,5937,Imperial ,92243,El Centro,-115.5662375,32.762851,510.51,31.91,39.66,4.89,44.06,111.93,95.2,15.8,17.89
3816,6107002006,4378,Tulare ,93277,Visalia,-119.38663059999999,36.3125416,757.43,54.18,56.49,6.96,85.99,54.91,62.86,25.2,36.47
3817,6037900805,5089,Los Angeles,93534,Lancaster,-118.15773190000002,34.695314399999994,635.72,45.02,25.95,3.2,11.31,135.26,97.81,39.6,59.07
3818,6037404000,4474,Los Angeles,91702,Azusa,-117.8861621,34.1141404,1943.54,90.32,41.47,5.11,48.97,43.71,47.23,28.5,42.29
3819,6073002711,3200,San Diego,92105,San Diego,-117.07156909999999,32.7392175,278.78,10.48,31.1,3.83,22.18,56.54,64.74,49.3,72.32
3820,6037181300,3629,Los Angeles,90041,Los Angeles,-118.2236529,34.136084499999996,2449.15,94.59,51.26,6.31,75.61,35.57,34.47,16.1,18.44
3821,6037111301,7087,Los Angeles,91344,Granada Hills,-118.5157706,34.261129,1084.52,71.14,46.48,5.72,62.69,29.16,23.66,34.4,51.44
3822,6111000500,1867,Ventura ,93066,Somis,-119.05584089999999,34.3332732,554.12,36.81,47.88,5.9,66.51,31.05,27.18,41.3,61.5
3823,6101051100,2551,Sutter ,95659,Nicolaus,-121.53336680000001,38.854825,105.54,1.38,44.97,5.54,58.57,28.51,22.48,33.3,49.79
3824,6037111205,3375,Los Angeles,91325,Northridge,-118.53520049999999,34.254054700000005,1333.56,79.07,48.25,5.94,67.59,39.34,40.79,25.1,36.38
3825,6037217001,2654,Los Angeles,90035,Los Angeles,-118.38703000000001,34.0523836,1520.55,83.33,43.47,5.35,54.32,28.28,22.0,27.1,39.92
3826,6001441700,7436,Alameda ,94536,Fremont,-122.0116314,37.5532064,1230.06,76.19,37.24,4.59,37.78,55.53,63.61,21.4,29.4
3827,6037406000,5059,Los Angeles,91722,Covina,-117.9014269,34.092231899999994,604.97,42.11,39.8,4.9,44.43,40.09,42.09,29.7,44.32
3828,6059088302,6029,Orange ,92840,Garden Grove,-117.93972920000002,33.787475799999996,567.26,38.1,38.47,4.74,41.23,41.78,44.83,28.8,42.74
3829,6037406300,5532,Los Angeles,91791,West Covina,-117.8769856,34.0599163,1612.83,85.11,47.18,5.81,64.49,32.17,29.06,21.2,29.15
3830,6067009107,3213,Sacramento ,95827,Sacramento,-121.3408345,38.572506,1822.18,88.68,46.53,5.73,62.87,60.08,69.27,30.3,45.37
3831,6037554802,6165,Los Angeles,90701,Artesia,-118.08069029999999,33.8693945,530.28,33.86,36.77,4.53,36.59,36.06,35.44,31.7,47.53
3832,6095251701,3372,Solano ,94590,Vallejo,-122.26695900000001,38.1165979,471.05,27.95,25.43,3.13,10.65,193.5,99.8,48.1,70.94
3833,6085504601,817,Santa Clara,94043,Mountain View,-122.08604009999998,37.442798700000004,2234.42,92.99,60.68,7.47,92.51,19.61,7.77,29.3,43.57
3834,6085505301,4424,Santa Clara,95051,Santa Clara,-121.9848087,37.367835799999995,672.98,48.0,46.04,5.67,61.46,25.15,16.38,29.0,43.07
3835,6065045705,7522,Riverside ,92236,Coachella,-116.1910765,33.666931700000006,278.66,10.46,28.09,3.46,15.73,50.18,56.48,80.6,98.54
3836,6073018516,3992,San Diego,92056,Oceanside,-117.2981757,33.2001356,591.11,40.56,39.1,4.82,42.81,36.18,35.67,41.1,61.27
3837,6013386000,3317,Contra Costa,94530,El Cerrito,-122.3155835,37.9226169,1321.04,78.78,42.05,5.18,50.55,47.25,52.84,37.7,56.42
3838,6037137501,4124,Los Angeles,91364,Woodland Hills,-118.5767994,34.1649322,2782.16,96.45,53.66,6.61,81.05,36.05,35.39,22.8,31.98
3839,6037195400,4395,Los Angeles,90026,Los Angeles,-118.27405320000001,34.0916921,940.46,64.58,51.58,6.35,76.34,41.34,44.31,22.5,31.44
3840,6001408500,4972,Alameda ,94621,Oakland,-122.1785112,37.760417600000004,399.03,20.85,26.02,3.21,11.44,132.77,97.72,53.7,77.59
3841,6065040613,12842,Riverside ,92880,Corona,-117.575648,33.963586299999996,383.19,19.41,47.47,5.85,65.29,31.74,28.23,12.3,11.07
3842,6001406601,4596,Alameda ,94602,Oakland,-122.20795679999999,37.793608500000005,1476.8,82.43,31.62,3.9,23.51,66.48,75.43,47.3,69.93
3843,6037481714,2551,Los Angeles,91754,Monterey Park,-118.12835259999999,34.0643236,811.21,57.56,43.99,5.42,55.91,31.83,28.48,57.1,81.48
3844,6107003501,2861,Tulare ,93257,Porterville,-119.08470359999998,36.0906458,238.18,7.67,36.64,4.51,36.19,56.65,64.88,33.3,49.79
3845,6037195500,4971,Los Angeles,90026,Los Angeles,-118.2646124,34.0881864,923.97,63.79,57.43,7.07,87.6,45.63,50.5,27.1,39.92
3846,6071002033,7663,San Bernardino,91739,Rancho Cucamonga,-117.5341378,34.128466700000004,1351.11,79.55,47.8,5.89,66.27,32.78,29.81,15.1,16.39
3847,6097150901,4904,Sonoma ,94952,Petaluma,-122.644126,38.2477398,1145.66,73.39,41.65,5.13,49.7,44.96,49.21,41.4,61.61
3848,6037463200,3403,Los Angeles,91107,Pasadena,-118.0894888,34.1403972,531.55,33.98,47.26,5.82,64.65,27.11,19.91,28.4,42.16
3849,6059099703,4979,Orange ,92683,Westminster,-117.9850502,33.7338098,2104.3,91.94,53.13,6.54,80.01,31.67,28.11,22.1,30.81
3850,6097153001,6594,Sonoma ,95401,Santa Rosa,-122.73674309999998,38.4509389,1218.62,75.77,40.52,4.99,46.24,56.01,64.16,43.4,64.63
3851,6085504002,5875,Santa Clara,95116,San Jose,-121.83406979999998,37.3547085,1341.09,79.32,34.66,4.27,31.01,41.09,43.8,45.2,67.28
3852,6065042619,11267,Riverside ,92571,Perris,-117.19555509999999,33.836834,396.52,20.72,34.32,4.23,30.16,50.89,57.41,35.7,53.53
3853,6011000300,6055,Colusa ,95987,Williams,-122.2818535,39.107847799999995,133.34,2.52,37.87,4.66,39.46,30.94,26.95,39.8,59.35
3854,6037301000,4841,Los Angeles,91206,Glendale,-118.2309561,34.156480200000004,2090.45,91.83,52.88,6.51,79.43,27.95,21.36,27.6,40.74
3855,6013313103,7723,Contra Costa,94565,Pittsburg,-121.875401,37.9809405,406.05,21.54,35.1,4.32,32.37,148.2,98.57,21.7,30.03
3856,6037403401,5038,Los Angeles,91792,West Covina,-117.8649253,34.0082843,438.0,24.63,47.15,5.81,64.42,23.56,13.4,33.3,49.79
3857,6067008135,4000,Sacramento ,95621,Citrus Heights,-121.30780659999999,38.6826224,991.34,67.25,32.57,4.01,25.76,66.2,75.18,48.8,71.88
3858,6037267502,3243,Los Angeles,90025,Los Angeles,-118.46216159999999,34.037550200000005,1349.2,79.46,64.64,7.96,95.89,19.39,7.37,28.0,41.46
3859,6059075816,3709,Orange ,92869,Orange,-117.8185009,33.7920455,820.52,58.35,42.99,5.3,53.03,25.24,16.56,40.0,59.67
3860,6037403402,3322,Los Angeles,91789,Walnut,-117.85590959999999,34.0180144,412.75,22.36,45.48,5.6,59.93,25.2,16.47,15.9,18.05
3861,6065046402,4684,Riverside ,92530,Lake Elsinore,-117.358069,33.6478677,285.25,10.97,29.11,3.59,17.62,45.1,49.56,58.5,82.83
3862,6059099234,3466,Orange ,92708,Fountain Valley,-117.96739860000001,33.708641799999995,1526.18,83.48,42.47,5.23,51.5,29.56,24.34,17.6,21.68
3863,6029005600,2253,Kern ,93516,Boron,-117.6746581,35.0215717,187.63,4.98,29.76,3.67,19.09,43.43,46.94,61.1,85.41
3864,6067003102,2933,Sacramento ,95820,Sacramento,-121.4359084,38.5287219,637.18,45.12,27.32,3.37,13.85,85.26,87.57,47.9,70.61
3865,6073012003,3351,San Diego,91950,National City,-117.0744466,32.6801039,1157.14,73.88,32.86,4.05,26.36,53.17,60.44,35.1,52.7
3866,6115040800,4233,Yuba ,95692,Wheatland,-121.43402749999998,39.0409023,366.65,17.9,42.88,5.28,52.73,52.85,60.03,28.1,41.66
3867,6085512100,1666,Santa Clara,95037,Morgan Hill,-121.72719540000001,37.1799857,936.78,64.37,47.59,5.86,65.71,31.98,28.67,19.6,26.0
3868,6013356001,3759,Contra Costa,94553,Martinez,-122.22758999999999,38.0244532,994.23,67.38,35.02,4.31,32.15,141.27,98.29,26.3,38.4
3869,6103000100,4699,Tehama ,96080,Red Bluff,-121.8564922,40.194300899999995,64.58,0.31,40.32,4.97,45.71,58.62,67.4,39.2,58.37
3870,6059110401,4953,Orange ,90620,Buena Park,-117.9934179,33.8529079,2864.61,96.88,56.65,6.98,86.24,43.82,47.39,13.3,12.92
3871,6089012701,4392,Shasta ,96013,Burney,-121.63460800000001,40.8724027,120.11,1.96,34.09,4.2,29.38,44.86,49.05,47.2,69.75
3872,6073010112,4764,San Diego,92154,San Diego,-117.0804032,32.5689086,1251.51,76.76,29.82,3.67,19.24,53.69,61.2,60.1,84.5
3873,6107001800,4689,Tulare ,93277,Visalia,-119.3047728,36.31985039999999,595.32,41.02,47.32,5.83,64.87,55.19,63.21,30.9,46.26
3874,6077004204,3006,San Joaquin,95240,Lodi,-121.28068090000001,38.1348549,394.29,20.52,38.93,4.79,42.3,48.82,54.71,31.5,47.17
3875,6033000802,4234,Lake ,95422,Clearlake,-122.64031509999998,38.9565553,235.64,7.47,27.62,3.4,14.57,128.42,97.44,75.2,96.35
3876,6059099250,3062,Orange ,92708,Fountain Valley,-117.958692,33.708868100000004,2132.64,92.09,40.85,5.03,47.09,29.56,24.34,24.3,35.01
3877,6097152100,3004,Sonoma ,95403,Santa Rosa,-122.72285090000001,38.4592263,1546.3,83.91,43.76,5.39,55.25,38.94,40.22,35.4,53.07
3878,6065044300,4774,Riverside ,92220,Banning,-116.872378,33.919657,900.85,62.66,31.03,3.82,21.99,96.29,91.76,50.7,74.0
3879,6037650602,7161,Los Angeles,90503,Torrance,-118.359604,33.8423054,922.76,63.64,42.67,5.26,52.1,28.34,22.12,27.8,41.07
3880,6065042412,5129,Riverside ,92557,Moreno Valley,-117.2208865,33.984326,386.66,19.76,40.62,5.0,46.6,50.66,57.01,22.1,30.81
3881,6075012202,2986,San Francisco,94109,San Francisco,-122.4196438,37.785414200000005,851.98,60.15,33.12,4.08,26.93,57.05,65.57,58.7,83.05
3882,6067007416,3866,Sacramento ,95842,Sacramento,-121.3538791,38.681101500000004,706.3,50.6,32.23,3.97,24.97,102.33,93.19,36.5,54.58
3883,6073010104,3217,San Diego,92154,San Diego,-117.09703209999999,32.5673601,965.73,65.82,35.58,4.38,33.52,45.66,50.55,36.3,54.29
3884,6073016804,7292,San Diego,92040,Lakeside,-116.91417959999998,32.865425099999996,488.62,29.58,35.14,4.33,32.5,44.24,48.09,40.7,60.58
3885,6065041910,6342,Riverside ,92883,Corona,-117.4949771,33.7892199,1654.41,86.03,51.15,6.3,75.31,29.67,24.57,23.1,32.7
3886,6067007019,1203,Sacramento ,95834,Sacramento,-121.4946981,38.6450907,1507.16,83.02,31.08,3.83,22.13,41.63,44.63,68.2,91.8
3887,6067003502,2916,Sacramento ,95822,Sacramento,-121.48857379999998,38.5245176,457.87,26.47,30.69,3.78,21.22,94.92,91.14,34.3,51.23
3888,6103000600,5213,Tehama ,96080,Red Bluff,-122.20686459999999,40.1913614,312.89,13.26,37.79,4.66,39.22,91.93,89.98,41.9,62.41
