GEOID,pct_renter_occupied_hu,median_gross_rent,autos_per_hh,gross_hh_density,median_hh_income,avg_hh_size
6065043401,62.88492707,908,1.448406267,2.309526949,29292,3.55
6065043403,47.72727273,927,1.523989899,3.297654001,26544,3.25
6065043404,47.18772827,940,1.180423667,4.673560111,25224,2.08
6065043405,49.70822281,769,0.962864721,4.425764456,19729,2.12
6065043503,50.74805506,1047,1.120287253,2.501579608,26315,2.13
6065043504,17.34362307,1583,1.893988627,0.740366855,55859,3.37
6065043505,64.48538755,910,1.236975858,4.916305333,35000,1.99
6065043506,23.17193676,1242,1.970355731,1.680339472,45915,2.95
6065043507,66.78111588,844,1.505579399,1.935417994,31607,2.98
6065043508,35.12724239,1218,1.720901126,1.458495533,42488,2.93
6065043509,25.6379822,1320,2.027299703,0.842084909,49777,3.13
6065043512,32.44062658,1173,2.033855483,2.586405069,49028,3.47
6065043513,27.06681767,1270,1.844847112,1.368772751,45699,3.58
6065043517,21.74157303,1691,2.324719101,0.184254535,60397,4.28
6065043601,58.82352941,824,1.492647059,3.959896991,30682,3.67
6065043602,66.7953668,830,1.755791506,2.198270204,28438,3.67
6065043701,25.78534031,852,1.779450262,0.308605761,32798,2.42
6065043702,33.55106888,858,1.74584323,2.54138205,38594,3.04
6065043703,34.11264612,997,1.825717322,3.102458988,37847,3.19
6065043802,15.66447701,1117,1.954522486,1.260947838,49094,2.66
6065043807,38.41778697,927,1.955015512,1.52555466,50316,3.27
6065043809,12.50909091,1075,1.730909091,0.249016126,44830,2.18
6065043810,12.48097412,1405,1.891933029,1.854014741,67094,2.54
6065043811,25.80013063,691,2.139777923,0.216179006,55875,2.86
6065043812,11.42117376,1275,1.27589183,0.275312863,45111,1.65
6065043813,39.29008568,1089,1.984088127,0.020475683,34381,3.62
6065043814,5.065666041,,1.527204503,1.297218801,38882,1.8
6065043818,25.46374368,1733,2.284148398,2.639088954,78897,3.66
6065043820,15.07731959,1875,1.93814433,1.463896169,68750,2.83
6065043821,43.73232799,936,1.780395853,2.15304095,64099,3.33
6065043822,21.77879133,1631,2.436716078,0.032242125,72750,3.63
6065043823,15.75707838,1881,2.441936808,0.261729595,109674,3.94
6065043900,42.97650131,982,2.013577023,2.616511926,43872,3.36
6065044000,65.99597586,823,1.989939638,0.84803723,41222,3.58
6065044101,65.82809224,838,1.600628931,2.370678594,30972,3.3
6065044102,40.58441558,955,1.627705628,2.882431922,35500,3.22
6065044103,31.59315932,1162,1.668316832,1.168731329,44032,2.66
6065044104,29.35483871,1247,2.064516129,0.087242152,50833,3.07
6065044200,59.89879823,911,1.807716635,1.567878757,29743,3.8
6065044300,42.86815729,883,1.791827294,0.971319234,45352,2.97
6065044402,25.71743929,788,2.099889625,0.01119405,60924,2.57
6065044403,33.35782513,937,1.975018369,0.00517497,37305,2.76
6065044404,28.91566265,1142,1.87091222,0.019118511,47875,2.19
6065044405,35.63218391,1067,1.973180077,0.009807259,63527,1.94
6065044505,29.31494662,1125,1.794483986,0.772380982,43963,3.01
6065044507,46.80751174,922,1.825821596,0.815027293,34254,3.26
6065044509,77.17983651,797,1.260899183,2.61603441,25192,2.78
6065044510,75.26939655,864,1.640086207,2.285067918,27485,3.08
6065044515,33.62273086,1093,1.851617995,0.754522278,34750,3.19
6065044516,41.63346614,1032,1.700697211,0.777093138,39136,3.13
6065044517,26.17000955,1338,1.833810888,0.535308966,61063,2.18
6065044518,38.9957265,1121,1.826923077,0.390670524,42143,3.08
6065044520,24.15254237,1272,1.980225989,0.020658558,41806,2.2
6065044521,39.6039604,1296,1.504950495,0.009723871,35175,2.95
6065044522,20.58823529,786,1.803344867,0.045559966,34583,2.47
6065044602,60.26871401,872,1.339091491,2.435744615,44764,2.12
6065044604,22.86881062,1098,1.789688617,2.52758766,57361,2.36
6065044605,44.48761535,944,1.58863526,1.687622012,41841,2.66
6065044606,42.70664506,1017,1.520259319,0.128648827,44394,2.04
6065044701,64.99402628,927,1.28614098,2.598874858,40586,1.85
6065044702,34.58646617,1182,1.691729323,1.318503888,31500,3.62
6065044804,43.87464387,911,1.789173789,1.79442791,45739,2.81
6065044805,28.08145766,879,1.497320472,2.924343985,56549,1.76
6065044806,54.77207977,889,1.114672365,4.59322034,30526,1.53
6065044807,61.12440191,912,1.455741627,0.036969977,38571,1.75
6065044904,34.57606735,1206,1.834034877,0.197897491,50823,3.14
6065044907,67.02898551,1110,1.756521739,4.235765535,35000,3.98
6065044911,47.54244861,1127,1.549151028,1.689341108,54258,2.11
6065044915,78.05393971,1097,1.801163406,5.854223321,31754,3.67
6065044916,47.27973038,1078,1.520943669,3.244929257,41403,2.39
6065044917,10.10744131,1780,1.567847195,1.114397924,70938,1.77
6065044918,20.58823529,1315,1.469387755,0.717625608,71655,1.85
6065044919,15.18411254,1679,1.237070749,1.243845583,41205,1.68
6065044921,20.24714829,2190,1.761406844,0.626740755,80909,2.26
6065044922,39.65087282,1312,1.612635079,0.796527453,66585,2.02
6065044923,27.94117647,1462,2.142733564,3.589854889,57857,3.17
6065044924,35.15687852,1295,2.409493162,3.87890873,62044,3.69
6065044925,17.74193548,1492,2.3125,2.061152292,59167,3.53
6065044926,34.66569767,912,1.858284884,3.437091215,37289,3.41
6065044927,36.38418079,1133,1.422033898,1.357846455,51283,2.09
6065044928,15.89242054,1374,1.509168704,0.979754327,80216,1.91
6065044929,55.41632983,1158,1.367825384,3.192757461,51949,2.04
6065044930,53.35298452,1213,1.384672071,1.466094097,57117,2.48
6065044931,27.03927492,1351,2.125377644,2.048127984,44797,3.55
6065044932,33.70497427,1532,1.849914237,3.542133018,61429,2.69
6065045000,54.1955836,821,1.378548896,1.768999048,35617,2.01
6075045100,64.43812233,1659,1.213845424,22.19959312,91206,2.41
6065045103,38.15789474,1012,1.495263158,0.333403263,49167,1.79
6065045108,59.89932886,962,1.533137584,3.595254114,42426,2.81
6065045109,24.18745276,1595,1.837490552,3.654080752,56250,2.7
6065045110,39.01319564,1343,1.866896156,4.236030727,55332,3.04
6065045114,13.54359926,1419,1.612244898,1.428709244,89821,1.96
6065045115,10.08206331,2303,1.758499414,1.487958248,90272,2.1
6065045116,46.84684685,956,1.368082368,2.404769978,46550,1.85
6065045117,51.33906013,1067,1.443658413,2.233628285,57478,1.98
6065045118,49.03846154,805,1.323717949,1.83306703,35127,2.15
6065045119,32.88331726,1442,1.741562199,2.187764746,64675,2.67
6065045120,57.31633273,1379,1.819672131,1.731428585,55241,3.06
6065045121,38.40224247,758,1.638752628,1.183414058,69881,2.37
6065045122,24.3498818,773,1.56855792,1.030950635,93478,1.92
6065045123,12.01629328,1039,1.83808554,1.236582996,83720,2.13
6065045124,19.97105644,1394,1.534008683,0.045322122,59180,1.79
6065045125,12.86127168,1953,1.906069364,0.064801666,102031,2.07
6075045200,67.08609272,1713,1.270198675,20.63665988,87664,2.42
6065045207,57.10955711,963,1.593240093,3.437048879,30625,3.2
6065045209,52.51716247,844,1.569221968,3.486633647,28983,3.25
6065045212,12.18809981,1690,1.511516315,1.571787538,52703,2.06
6065045213,34.34633028,1470,1.998279817,2.40024095,51913,3.13
6065045214,33.83860901,1221,1.914400357,1.634096689,62760,2.4
6065045215,22.12848799,1738,1.952952628,2.214813263,89421,3.14
6065045216,16.23246493,1789,1.507014028,1.08332706,61389,1.92
6065045217,32.88461538,1277,2.141346154,2.901960947,51360,3.96
6065045222,21.10429448,1723,1.738650307,0.418871146,61607,2.7
6065045224,13.35470085,1759,1.983974359,1.548531095,60316,2.84
6065045226,18.13778256,1606,2.344994618,2.817430373,55648,3.86
6065045228,14.70264317,1746,2.123898678,0.068417159,80000,3.1
6065045233,63.13309776,1117,1.826855124,1.859515785,58370,2.67
6065045302,33.47788378,1202,2.134431917,2.805264348,44031,3.92
6065045303,60.43165468,815,1.595923261,1.044547201,24426,3.53
6065045304,19.70375474,1743,2.211160868,1.799278045,86387,3.39
6065045501,58.86939571,947,1.745289149,2.726256316,36852,3.31
6065045502,69.92353441,827,1.474936279,2.973984497,33125,3.23
6065045604,44.51091834,691,2.069697876,0.051831305,28457,4.22
6065045605,27.42946708,606,1.784090909,0.057679285,31750,3.37
6065045606,30.74173369,1360,1.771224307,0.220025891,57199,2.29
6065045608,7.167004733,1922,1.77484787,0.341036206,136058,1.99
6065045609,41.52661064,644,2.098739496,0.063466394,29548,3.85
6065045703,14.69879518,907,2.053012048,2.178375511,31615,3.75
6065045704,42.039801,858,1.661691542,4.552839421,23073,3.15
6065045705,64.58863444,868,1.879558948,2.735802051,31086,4.2
6065045706,53.4269199,718,2.001651528,1.765421728,30801,4.26
6065045707,32.75475924,808,1.915453527,3.497930447,39667,3.74
6065045900,43.26923077,519,1.65,0.007691979,34000,2.6
6065046101,60.58282209,754,1.470092025,2.723180002,41083,2.57
6065046102,65.9693166,575,1.358437936,1.481634564,21691,2.52
6065046103,27.72364925,857,1.980513729,0.582090855,70022,2.83
6065046200,56.76784249,714,1.689909762,0.41974131,32219,2.8
6065046401,40.19963702,985,2.358439201,0.022047916,63500,3.13
6065046402,51.31667792,1108,1.919648886,2.420667634,36896,3.17
6065046403,30.10432191,1387,2.336313959,1.10400138,55114,3.85
6065046404,34.48810755,1183,2.203205791,0.735231887,51285,3.5
6065046405,20.40816327,1325,2.397959184,1.039509034,62063,3.41
6065046500,94.81245012,1027,1.001596169,1.072250316,15946,2.48
6065046601,42.52336449,323,2.042056075,0.354027714,86875,2.87
6065046602,18.0890538,2014,2.416512059,0.909276175,101000,3.43
6065046700,81.16363636,1102,1.383272727,0.167061119,46589,3.04
6065046800,25.06944444,1742,2.442361111,2.970592318,58333,4.46
6065046900,25.92592593,921,1.968253968,0.000232717,40809,2.83
6065047000,34.40134907,744,2.043844857,0.017778927,46950,2.5
6065047201,21.65853659,509,1.252682927,1.576835998,22358,1.99
6065047202,26.42225032,544,1.625790139,0.077555433,36691,2.42
6075047600,63.04839439,1875,1.278154681,16.84497615,84625,2.55
6075047701,62.82118511,1551,1.067645517,21.15923952,72981,2.27
6075047702,57.16112532,1666,1.167519182,17.94088545,85769,2.69
6075047801,52.7672956,1743,1.491194969,13.50069375,92881,2.51
6075047802,62.4915369,1661,1.25253893,17.60863568,75091,2.65
6065047900,15.68785197,2416,2.603915259,1.850151204,106352,3.61
6075047901,42.9264651,1380,1.506905562,9.293148559,67407,2.52
6075047902,52.71164021,1773,1.305555556,15.38425423,74500,2.45
6065048100,13.53535354,2424,2.537878788,0.122808453,104231,3.62
6065048200,14.87915408,2048,2.495468278,2.860161399,84886,3.32
6065048300,28.48870874,1680,2.357845976,3.64338756,59745,3.94
6065048700,30.76923077,1972,2.314847943,0.768355543,86000,4.08
6065048800,33.75451264,1580,2.555956679,1.043084455,55188,4.12
6065048901,29.08163265,1502,2.168367347,4.210634884,54762,4.17
6065048902,58.85471898,1099,1.819194062,4.598477611,45702,4.42
6065049000,26.32783883,1785,2.441391941,0.794574101,84800,4.55
6065049100,43.34891628,1103,1.499362516,2.064233502,57566,2.34
6065049400,32.24637681,1553,1.705797101,0.60565555,52813,2.59
6065049500,44.6209714,665,1.74716296,2.529447761,37864,3.38
6065049600,62.62346898,1739,1.796523113,2.660125071,80596,3.23
6065049700,22.59887006,2262,2.48385795,0.12232021,108148,3.57
6065049800,55.02360081,1279,1.86109238,0.645944485,51176,3
6101050101,65.59633028,786,1.624270225,2.208567398,34484,2.8
6101050102,64.87236404,733,1.517203108,3.52843186,32627,2.27
6101050201,68.72852234,872,1.534364261,2.887113601,34005,2.63
6101050202,69.72740316,855,1.463414634,2.580406767,29224,2.75
6065050300,18.30795262,2128,2.504568528,0.994243231,84172,4.01
6101050301,42.59448417,992,1.899897855,2.656452591,53537,2.4
6101050302,66.45333333,886,1.794133333,2.627943026,41489,3.52
6065050400,34.64566929,1578,2.229658793,3.017491263,78750,3.52
6101050401,31.2195122,1236,2.082926829,3.774760015,65081,2.86
6101050402,33.05471125,1229,2.250759878,0.609675955,76696,3.21
6101050403,22.1319797,1436,2.339086294,0.517662106,81115,3.62
6065050500,33.84501114,1490,2.184699183,3.232786388,75647,3.54
6101050501,57.65673176,948,1.797533402,0.900409691,46283,3.18
6101050503,29.73621103,1184,2.135731415,1.108572322,65494,3.42
6101050504,27.67324461,1379,2.395135383,0.384034215,73657,3.29
6065050600,33.18564466,1374,2.191404519,1.509279818,71337,3.12
6101050601,31.8275154,1392,2.06211499,0.483859965,63902,2.97
6101050603,22.37871674,994,1.952008346,0.62034294,69491,2.48
6101050604,35.34591195,905,1.777358491,2.6404106,67424,2.38
6065050700,27.30838865,1717,2.391369946,0.797599494,93984,3.77
6101050701,31.81818182,715,1.90542522,0.237574653,40372,3.12
6101050702,36.45348837,857,2.237209302,0.066238044,50865,3.48
6101050800,30.65925338,1031,2.348689436,0.017593304,77132,2.87
6101050900,52.180937,785,2.069466882,0.005201501,41815,2.57
6065050900,63.73439274,1530,1.963677639,1.253797052,73545,2.82
6101051000,43.31360947,821,2.334911243,0.015863681,55625,2.97
6065051100,44.27480916,1451,2.175572519,3.118306731,58505,3.83
6101051100,30.30907278,1036,2.385842473,0.011876153,66776,2.53
6065051200,64.2907058,893,1.873515024,0.090736371,60488,2.74
6065051300,27.87430684,1032,1.845841035,0.324528083,47964,3.2
6065051400,8.72335212,1790,1.431021808,2.179473291,55052,1.7
6059052404,0,,2.206521739,0.015800594,86859,3.23
6059052408,13.46507353,2600,2.275735294,2.331070509,107551,2.9
6059052410,32.94573643,1724,1.843507752,1.615523414,64449,2.62
6059052411,20.24584237,2553,2.477946493,3.198720624,94980,3.72
6059052415,5.764796311,1791,2.611068409,3.285789473,133491,3.26
6059052416,18.24,1770,2.3104,3.840198545,105317,3.44
6059052417,31.73890063,2429,1.894820296,7.254537882,98659,2.69
6059052418,60.86586231,1845,1.67523066,4.451275415,88917,2.51
6059052419,18.08604039,2132,2.052677788,2.595317089,132109,3.09
6059052420,33.38381057,2422,1.981690529,0.93193532,117041,3.13
6059052421,26.47628267,1650,1.954017425,3.340112089,109022,2.58
6059052422,18.82352941,1851,2.144891641,0.979204854,120711,2.84
6059052423,60.68807339,1707,1.891284404,2.326886715,88469,2.78
6059052424,42.23958333,1685,1.916145833,5.04123269,74531,2.66
6059052425,55.0802139,1745,1.718222954,3.765406654,80792,2.47
6059052426,45.042241,2072,1.945086705,0.377973326,112339,2.66
6059052427,20.48947069,1918,2.193511668,1.268684137,125033,3.09
6059052428,11.71910625,2389,2.08253534,1.531063247,132933,2.97
6059052502,16.37666325,2148,2.177072671,2.605503307,100405,3.2
6059052505,31.51157065,1901,1.806499261,6.902950998,68886,2.56
6059052506,17.50924784,2786,2.321824908,3.490336851,110515,3.01
6059052511,37.96641791,2124,1.791977612,4.711546767,120750,2.77
6059052513,44.49781659,1817,1.712663755,5.972108883,91890,2.55
6059052514,49.72826087,1827,1.672554348,6.063427338,84475,2.6
6059052515,55.67410281,2313,1.909149693,6.716115978,102893,3.02
6059052517,47.90697674,2278,1.739534884,3.502275506,104523,2.68
6059052518,97.09934735,2127,1.395576505,1.930569073,86786,1.89
6059052519,46.72600127,1947,1.838525111,6.522309099,82523,2.8
6059052520,33.76923077,2139,1.882307692,4.383633638,98125,2.73
6059052521,82.46601031,1827,1.579934365,6.430142313,69304,2.5
6059052522,41.49232915,2313,2.176429568,6.268993559,121157,3.01
6059052523,52.94506949,2130,1.915287889,5.137601689,99336,2.71
6059052524,60.81754736,2152,1.922565636,5.077282784,79526,3.01
6059052525,50.1388662,1893,1.933834341,5.500542575,97679,2.76
6059052526,25.57636888,2377,2.444524496,3.417444698,111327,3.3
6059052527,36.94016482,2252,2.051952705,3.338188364,104987,3.33
6059052528,45.98249801,2221,2.032617343,4.899170175,99199,3.15
6075060100,97.32006126,3001,1.669984686,0.865173014,175259,2.93
6075060400,85.27054108,1645,0.857715431,0.918437649,44200,1.66
6075060502,77.28706625,440,0.976866456,13.92722719,25434,3.61
6075060700,66.56382568,2842,0.722136521,10.07774252,114597,1.97
6075061000,38.95859473,2728,1.835006274,2.973012167,101667,2.96
6075061100,95.86501901,510,0.236692015,35.49805536,17218,2.23
6075061200,60.05067568,1293,1.439189189,11.06047303,51818,3.49
6075061400,52.11437777,1537,1.330648409,12.59593907,137469,2.43
6075061500,60.78618063,2722,0.828754081,17.7902368,162690,1.71
6059062604,42.16033236,2088,1.991998769,0.50330285,103973,2.4
6059062605,70.45454545,1793,1.393181818,6.801956504,69722,1.73
6059062610,84.3298079,2024,1.517591194,1.608917371,86748,1.86
6059062611,80.42479908,1917,1.567164179,4.232212692,52813,2.6
6059062612,37.59447913,1994,2.011173184,4.909825391,92366,2.77
6059062614,73.60576923,1330,1.509855769,2.704173114,40305,2.59
6059062619,32.93103448,2445,1.942528736,3.204767617,107500,2.25
6059062620,25.53482021,2190,2.104688211,2.851620802,133304,2.35
6059062621,38.50303439,2229,1.886716116,1.153383961,96019,2.55
6059062622,30.85559427,1424,1.156020132,3.513698684,39489,1.53
6059062625,29.12519644,1629,1.503928759,5.186919963,39391,2.3
6059062626,83.06878307,2010,1.875132275,8.076256695,22736,3.42
6059062627,86.15591398,1988,1.288306452,6.293365912,39597,2.31
6059062628,55.19480519,2372,1.927489177,1.519678478,108889,2.9
6059062629,20.98765432,3263,2.084175084,3.367648425,123618,3.06
6059062630,18.14720812,2778,1.878172589,0.699644637,113750,2.46
6059062631,9.415584416,3073,2.106331169,2.096093646,132328,2.54
6059062632,24.92546213,2227,1.814549791,0.475231974,99856,2.17
6059062633,8.112407211,2736,2.313891835,1.125838269,165655,3.29
6059062634,23.95727365,2311,2.159715158,2.606234224,122000,2.82
6059062635,20.25547445,1832,2.057785888,6.118718976,106902,2.62
6059062636,69.24128503,2078,1.67190704,5.02686835,94708,2.68
6059062637,66.72768879,1869,1.536384439,5.50038034,81422,2.02
6059062638,50.87209302,1839,1.898671096,7.411791293,106250,2.69
6059062639,38.3853211,1902,1.876697248,6.316428415,120644,2.9
6059062640,45.03816794,1993,1.676844784,4.315289019,87169,2.38
6059062641,38.7745098,1733,1.516666667,3.769408347,81000,2.56
6059062642,17.68388106,3501,1.787949922,2.53507019,133690,2.07
6059062643,16.67899408,2752,2.371671598,0.581377948,249597,2.54
6059062644,52.02275601,2398,2.029393173,2.993685312,136831,2.83
6059062645,28.61586314,2647,2.092923795,1.880048745,193000,2.6
6059062646,17.39460691,1494,1.062286365,8.221827215,36262,1.41
6059062647,45.12253724,1824,1.400288323,4.767923455,42095,2.06
6059062648,34.48275862,1733,1.106100796,4.656685958,47713,1.4
6059062649,36.61971831,1860,1.331488934,2.387339017,49303,1.61
6059062701,30.7073955,3115,1.887459807,4.198568002,154833,2.13
6059062702,40.18733274,2093,1.805530776,6.097515249,119338,2.03
6059062800,55.35331906,1808,1.857066381,4.166888235,100667,2.16
6059062900,17.33333333,2438,1.821333333,6.597973536,136250,2.02
6059063004,66.49093904,1936,1.66523888,3.173417016,83021,2.15
6059063005,68.25806452,2895,1.556129032,5.784612518,124464,1.7
6059063006,49.17920657,1974,1.71751026,10.96859173,97206,1.96
6059063007,38.72355683,2186,1.897095733,2.549418169,119019,2.24
6059063008,63.25301205,2785,1.608433735,0.802670397,100833,1.67
6059063009,15.89595376,1991,2.13150289,1.488286834,135208,2.49
6059063010,50.70555033,1631,1.841643148,4.774593694,100321,2.31
6059063101,65.63517915,1652,1.783387622,2.657418165,77870,2.44
6059063102,57.77378815,1819,1.91454219,7.450066357,78250,2.43
6059063103,38.85601578,1772,2.034516765,4.225239445,84500,2.45
6059063201,63.16440049,1571,1.868974042,6.434183255,63806,2.37
6059063202,49.73226238,1321,1.976572959,6.099733179,86316,2.56
6059063301,76.40203933,1752,1.719592134,6.003073139,80170,2.1
6059063302,50.87514586,1854,1.803383897,5.129452467,101207,2.31
6059063400,28.6687631,1942,2.059224319,3.362103653,116121,2.48
6059063500,59.79670522,2222,1.934104451,7.324036608,117389,2.39
6059063601,28.38709677,2059,2.171326165,3.118382671,88281,2.83
6059063603,55.28157281,1852,1.466511163,3.225477302,77691,2.02
6059063604,62.37006237,1431,1.503118503,4.859443851,50026,2.64
6059063605,91.53897402,1417,1.684210526,5.866440097,40163,3.54
6059063701,87.33375554,1419,1.590880304,8.164167785,40168,3.59
6059063702,75.74864998,1429,1.703976436,6.282248176,49815,2.72
6059063802,25.29411765,1730,1.996078431,3.363534297,70571,2.85
6059063803,40.54859869,1643,2.031604055,2.601426596,85107,2.64
6059063805,22.42355606,2175,2.098527746,3.763746259,95341,2.84
6059063806,33.26271186,1877,2.117937853,2.718932812,102708,2.77
6059063807,76.05705553,1670,1.76107998,3.042865775,61629,2.37
6059063808,72.56461233,1484,1.964877402,8.29874673,52207,3.97
6059063902,76.27248374,1736,1.695752009,4.383168984,59840,2.69
6059063903,33.11867525,1488,2.249310028,3.187117841,88542,3.52
6059063904,40.64665127,1622,2.271747498,2.115428026,83708,3.69
6059063905,49.80303883,1674,1.979178391,5.293942024,77303,2.56
6059063906,76.12574342,1458,1.744265081,8.968889286,56250,2.48
6059063907,72.121384,2079,1.712989223,2.707730818,102589,2.33
6059063908,69.32790224,1605,1.759266802,5.219015223,80998,2.26
6059074003,77.22943723,2240,1.909090909,1.298106655,82196,3.37
6059074004,49.8661909,1697,2.318911686,6.740827441,59031,3.8
6059074005,52.34070221,1445,2.427828349,4.854438619,63716,4.91
6059074006,71.15875447,1456,1.641653905,11.79762579,51989,2.92
6059074102,34.53183521,1632,2.697378277,4.741118711,83073,5.13
6059074103,19.80728051,1854,2.973233405,3.815374811,73333,5.52
6059074106,54.94680851,1551,1.895212766,2.028297631,62800,3.6
6059074107,69.62750716,1746,1.71510438,6.373176409,63053,2.69
6059074108,33.70165746,1790,2.545856354,1.802582156,68899,5.41
6059074109,43.32833583,1364,2.748125937,3.122351663,67634,5.37
6059074110,17.19077568,2613,2.838574423,4.726138579,96900,4.13
6059074111,32.62463343,2041,2.49340176,3.810300025,73952,4.17
6059074200,37.29202524,1413,2.629948365,4.698814407,62169,5.32
6059074300,33.62720403,1209,2.672544081,6.176432971,54727,5.14
6059074403,86.25482625,1153,1.678764479,1.178260252,36431,4.66
6059074405,84.83221477,1022,1.558389262,5.699461776,35714,3.83
6059074406,71.42857143,1218,1.917431193,2.018500163,40677,4.21
6059074407,83.57058126,1370,1.46737841,14.78061012,35609,3.44
6059074408,72.47536946,1355,1.861453202,14.03129658,44702,3.7
6059074501,77.11015737,975,1.743204578,10.42461957,36429,5.14
6059074502,46.79802956,1316,2.714285714,5.182982688,54732,5.72
6059074601,64.05152225,1241,2.209016393,5.888782958,54598,4.43
6059074602,53.44302255,1229,2.236441194,6.570635267,46924,5.01
6059074701,39.00758098,1240,2.811853894,5.60165086,56090,5.77
6059074702,44.54463481,1155,2.591523895,5.050784689,56314,5.63
6059074801,54.41624365,1473,2.662944162,4.627966063,63317,6.4
6059074802,44.82484076,1299,2.27388535,4.494347217,51273,5.7
6059074803,36.79606342,1559,2.475123018,4.614363825,55486,4.78
6059074805,80.20100503,1424,1.765829146,8.551683005,45354,5.57
6059074806,53.50877193,1261,2.307017544,6.000215826,50000,5.6
6059074901,69.33911159,1161,2.19176598,7.392122422,47071,5.6
6059074902,71.4532872,1189,2.059688581,8.318601016,40345,5.42
6059075002,85.95963933,973,1.116358952,6.212789357,26483,3.5
6059075003,92.70644967,1088,1.310427969,12.7592865,33125,4.3
6059075004,94.34682964,1059,1.245225363,15.37551987,27730,4.02
6059075100,63.87096774,1114,1.769727047,5.451710225,42917,3.87
6059075201,50.77484047,1436,2.437556974,4.117792299,49268,5.6
6059075202,39.62765957,1346,2.443262411,3.907334793,61333,5
6059075301,54.14258189,1432,2.05973025,3.864560646,59955,4.06
6059075302,34.96376812,1563,2.276268116,3.564658639,67849,4.12
6059075303,34.02239449,1117,2.01464255,3.434518492,74850,2.74
6059075401,24.0725474,1208,2.227535037,3.456925386,78385,3.39
6059075403,51.64203612,1389,1.870279146,3.945186658,63218,2.93
6059075404,57.24275724,1515,1.993006993,4.242220972,53864,3.27
6059075405,46.13800206,1476,1.891864058,4.44467731,63563,3.13
6059075504,42.5614489,1326,1.818887451,3.10465893,69783,2.7
6059075505,53.91634981,1485,1.845627376,3.185767802,70863,2.8
6059075506,27.19665272,1867,1.918828452,3.643610979,77765,2.84
6059075507,75.91921284,1586,1.752459865,6.149390581,63490,2.9
6059075512,66.91480562,1501,1.740281224,7.791388531,65241,3.45
6059075513,60.23544801,1602,1.867233486,9.320523205,67208,3.53
6059075514,83.63324764,1264,1.519280206,9.231844899,42974,3.24
6059075515,70.75747724,1664,1.694570871,1.311781052,71643,2.89
6059075603,19.23875433,1677,2.060207612,3.611966862,102733,2.72
6059075604,6.860551827,1479,2.457494407,1.730582787,154015,2.98
6059075605,19.60690316,1626,2.219558965,2.012780772,115000,2.62
6059075606,1.980598222,,2.533144705,1.855322539,196833,2.87
6059075607,40.31770045,1976,1.692133132,5.165672257,85167,2.22
6059075701,43.8000943,1603,2.09476662,4.06473524,80189,3.43
6059075702,13.39590444,1472,2.29778157,2.561344217,95119,3
6059075703,3.952011291,2868,2.49047283,2.312934135,150492,2.97
6059075805,55.53846154,1545,2.211538462,3.904374041,61736,3.53
6059075806,53.71621622,1432,2.106177606,4.150694126,64427,3.28
6059075807,35.66084788,1590,2.270989194,3.058076859,77587,3.22
6059075808,12.15722121,3371,2.322669104,2.835954267,105625,2.94
6059075809,6.20756547,3501,2.558680892,1.278304448,142250,2.81
6059075810,6.435643564,2587,2.564356436,1.714798217,110875,3.06
6059075811,40.57788945,1434,2.369346734,2.725798802,72308,3.93
6059075812,49.61664841,1437,1.952902519,4.621740349,64464,3.63
6059075813,15.42197936,2071,2.358834244,2.248689391,109102,2.87
6059075814,16.76413255,2078,2.411306043,2.236880055,122750,2.87
6059075815,40.95427435,1804,2.162359178,4.447762591,76865,3.4
6059075816,55.15202703,1445,1.805743243,4.268899527,69432,3.21
6059075901,68.41046278,1443,1.856472166,4.661099268,53031,2.66
6059075902,73.2514881,1493,1.669642857,5.675708725,67627,2.5
6059076000,57.74111675,1545,1.720812183,4.002084273,60392,2.66
6059076101,73.20669124,1936,1.809186277,3.732741908,78159,2.87
6059076102,85.3996224,1512,1.680302077,2.820024314,52618,2.75
6059076103,67.5059952,1326,2.044364508,6.278648781,48413,3.53
6059076201,35.01727116,2118,2.134283247,4.365759131,105357,3.19
6059076202,39.42461375,1658,2.134789558,3.522289273,79856,3.23
6059076204,68.0385289,1249,1.874781086,0.750387722,58650,4.16
6059076205,42.45880862,1615,2.181242079,3.590995164,76500,3.16
6059076206,34.59563543,1624,1.915275995,3.30568831,68015,2.93
6059076208,40.77548468,1753,2.237023139,2.970453261,80353,3.48
6059086301,33.56086462,1207,2.236063709,3.822336288,62196,3.99
6059086303,64.74033581,1767,1.820382663,1.579213067,77473,2.59
6059086304,65.89970501,1572,1.892035398,5.37260218,58113,2.95
6059086305,9.181818182,2298,2.633636364,3.06368031,99167,3.85
6059086306,50.95435685,1673,2.165975104,2.928216084,79150,3.81
6059086402,36.38968481,1359,2.138968481,4.518733702,79750,3.81
6059086404,49.30458971,1499,2.344228095,4.940813129,70727,4.89
6059086405,67.03030303,1317,2.092121212,5.473157585,48036,4.59
6059086406,68.18851252,1460,2.094256259,5.065693809,58005,3.13
6059086407,58.61895161,1669,1.987399194,3.823341711,55469,3.3
6059086501,65.61371841,1551,2.183212996,3.168114154,53919,4.29
6059086502,65.18518519,1222,1.804444444,5.352347899,50250,4.66
6059086601,73.54297694,1284,1.664989518,7.430706887,42848,4.19
6059086602,69.51515152,1458,1.889090909,5.837331414,49263,4.01
6059086701,40,1426,2.282302772,4.4432623,73682,3.99
6059086702,70.34078807,1342,1.935037274,6.610450148,54683,3.9
