,census_tract,total_population,county,zip,nearby_city,longitude,latitude,traffic,pollution_score,asthma,poverty
6470,6037620501,5390,Los Angeles,90278,Redondo Beach,-118.3699719,33.8873629,1643.36,6.37,30.64,14.5
6471,6037620602,5376,Los Angeles,90278,Redondo Beach,-118.3649588,33.8622408,695.55,5.8,23.98,12.2
6472,6095252105,3256,Solano ,94510,Benicia,-122.1828721,38.0801267,718.37,3.88,58.36,11.7
6473,6073007800,5724,San Diego,92109,San Diego,-117.2243397,32.8039041,1397.59,4.57,21.9,38
6474,6037262706,3563,Los Angeles,90272,Pacific Palisades,-118.5245644,34.0350108,1223.18,5.82,10.7,8.6
6475,6065940500,2208,Riverside ,92264,Palm Springs,-116.5735745,33.7649103,392.17,3.24,48.76,23.5
6476,6073019107,2104,San Diego,92082,Valley Center,-116.9122434,33.2118604,199.96,3.4,21.81,38.9
6477,6001443103,4029,Alameda ,94539,Fremont,-121.9027992,37.5273674,1241.86,3.62,20.19,13.1
6478,6013333102,3855,Contra Costa,94521,Concord,-121.95812,37.9598119,577.43,3.28,59.4,17.2
6479,6079010703,3487,San Luis Obispo,93402,Los Osos,-120.8212246,35.3185487,579.69,2.97,43.77,42.7
6480,6009000400,4032,Calaveras ,95257,Wilseyville,-120.449,38.3647246,81.2,2.74,43.08,45.9
6481,6097150607,5369,Sonoma ,94954,Petaluma,-122.6437532,38.2766584,669.69,3.87,51.2,9
6482,6037139801,3539,Los Angeles,91356,Tarzana,-118.5455805,34.1527206,434.98,3.63,53.51,5.1
6483,6067008207,4212,Sacramento ,95662,Orangevale,-121.2010755,38.6652033,502.52,3.17,38.91,26.2
6484,6065940900,1916,Riverside ,92234,Cathedral City,-116.4514939,33.7835901,376.33,2.6,36.7,34.6
6485,6085503003,5099,Santa Clara,95118,San Jose,-121.8850395,37.2674809,744.07,4.05,40.12,6.9
6486,6097150303,4170,Sonoma ,95476,Sonoma,-122.5327531,38.3129516,435.15,4.76,22.48,23.9
6487,6065045606,2680,Riverside ,92201,Indio,-116.2337821,33.67104,292.11,3.31,31.4,31.7
6488,6093000703,3362,Siskiyou ,96097,Yreka,-122.6399825,41.7431803,223.89,1.98,68.51,44.1
6489,6065047900,11611,Riverside ,92881,Corona,-117.5567013,33.8282363,236.67,4.21,25.95,6
6490,6059063905,4375,Orange ,92626,Costa Mesa,-117.9136205,33.6619896,661.21,4.43,34.58,23.7
6491,6079010205,4159,San Luis Obispo,93446,Paso Robles,-120.6735277,35.6208944,487.51,3.18,48.39,26.7
6492,6065043252,6574,Riverside ,92592,Temecula,-117.0898477,33.4616244,217.73,4.01,26.11,9
6493,6089012303,3913,Shasta ,96007,Anderson,-122.343672,40.4075321,198.8,2.83,38.43,27.7
6494,6093001000,6991,Siskiyou ,96067,Mount Shasta,-122.3332707,41.3441729,353.46,2.76,52.68,34.6
6495,6067009630,9389,Sacramento ,95757,Elk Grove,-121.4423204,38.3865578,246.39,2.18,48.03,22.9
6496,6111007509,4161,Ventura ,91362,Thousand Oaks,-118.8063659,34.2093962,368.12,3.4,26.39,15.6
6497,6001408100,5991,Alameda ,94619,Oakland,-122.1574761,37.785376,783.57,3.79,82.1,9.7
6498,6061022400,4396,Placer ,95661,Roseville,-121.2390477,38.7658974,1811.74,4.28,37.15,23.5
6499,6085506000,4617,Santa Clara,95050,Santa Clara,-121.9622644,37.3378469,491.35,3.53,35.9,12.6
6500,6037431600,4018,Los Angeles,91007,Arcadia,-118.0426347,34.1100947,537.92,4.44,13.35,26.2
6501,6073008305,10482,San Diego,92037,La Jolla,-117.2318176,32.8797622,982.55,4.44,14.81,56.6
6502,6037577504,1448,Los Angeles,90803,Long Beach,-118.1289701,33.7508616,567.56,4.18,28.26,16.2
6503,6037430301,4422,Los Angeles,91016,Monrovia,-117.9882851,34.1747468,301.72,5.16,30.42,6.2
6504,6001441501,6068,Alameda ,94587,Union City,-122.0724418,37.5699748,409.24,2.42,68.82,14.4
6505,6073017018,3834,San Diego,92129,San Diego,-117.1018883,32.9615181,2053.22,4.62,14.34,30.3
6506,6093000500,2142,Siskiyou ,95568,Somes Bar,-123.3041347,41.7477055,22.67,3.4,18.61,53.4
6507,6071010415,5682,San Bernardino,92277,Twentynine Palms,-116.0890611,34.1516402,295.25,1.97,38.79,46.1
6508,6037920322,2895,Los Angeles,91355,Valencia,-118.5490974,34.3826426,524.09,3.97,17.75,6.9
6509,6065044927,3801,Riverside ,92211,Palm Desert,-116.3212439,33.7509498,357.36,2.7,23.87,35.3
6510,6045011002,5364,Mendocino ,95427,Comptche,-123.711243,39.3311449,495.33,3.48,52.55,33.7
6511,6067004004,6086,Sacramento ,95831,Sacramento,-121.5503432,38.5037812,171.07,2.72,49.96,14.1
6512,6001451201,6595,Alameda ,94551,Livermore,-121.7418149,37.7129066,2442.73,4.06,34.71,18.7
6513,6075032602,4316,San Francisco,94122,San Francisco,-122.4825954,37.7589003,931.58,2.76,24.56,31.8
6514,6081607900,3182,San Mateo,94404,San Mateo,-122.2864296,37.5615414,817.26,4.28,22.07,11.8
6515,6111008800,5632,Ventura ,93035,Oxnard,-119.2015189,34.1855328,267.17,2.92,26.41,33.3
6516,6085508202,7684,Santa Clara,94087,Sunnyvale,-122.0049605,37.3449022,857.34,5.44,13.23,11.3
6517,6073016607,6365,San Diego,92071,Santee,-116.9613512,32.8524426,927.9,5.13,32.97,15.3
6518,6059099214,3498,Orange ,92646,Huntington Beach,-117.9605421,33.6833874,535.66,5.05,26.35,18.3
6519,6059032051,4580,Orange ,92688,Rancho Santa Margarita,-117.5883002,33.6485439,633.79,3.32,18.78,29.4
6520,6037651304,5114,Los Angeles,90277,Redondo Beach,-118.3878823,33.8113912,539.15,4.22,23.54,9.8
6521,6081614000,5458,San Mateo,94066,San Bruno,-122.4599881,37.627813,484.32,2.59,59.63,12.6
6523,6075045200,6474,San Francisco,94118,San Francisco,-122.467999,37.7771137,1012.68,3.95,23.34,24.5
6524,6029006006,3519,Kern ,93561,Tehachapi,-118.5218332,35.1611067,302.15,3.47,50.37,10.8
6525,6085512047,5461,Santa Clara,95123,San Jose,-121.8445177,37.2410831,539.99,2.53,49.76,18.1
6526,6073018608,3175,San Diego,92057,Oceanside,-117.3237639,33.2523944,514.27,4.51,27.79,16.1
6527,6037430502,6745,Los Angeles,91024,Sierra Madre,-118.052919,34.162053,255.58,4.64,18.28,15.5
6528,6059099311,3598,Orange ,92648,Huntington Beach,-118.0028287,33.6610404,449.9,3.56,27.01,17.2
6529,6055201401,3114,Napa ,94558,Napa,-122.2799612,38.4071166,339.97,3.61,35.11,13.7
6530,6095252908,3626,Solano ,95687,Vacaville,-121.956931,38.342413,261.68,2.42,72.28,22.5
6531,6001400300,4865,Alameda ,94618,Oakland,-122.2544365,37.8405983,1207.3,3.87,37.93,14.3
6532,6075035400,6691,San Francisco,94116,San Francisco,-122.5072276,37.7421024,428.96,2.58,25.37,22.6
6533,6035040600,3781,Lassen ,96113,Herlong,-120.152514,40.1324038,191.44,5.29,21.56,23.9
6534,6023000900,5074,Humboldt ,95524,Bayside,-124.0379,40.8054567,1163.93,3.85,46.48,36.6
6535,6113010402,3832,Yolo ,95691,West Sacramento,-121.5653106,38.5075686,255.27,3.81,60.14,5.4
6536,6055201007,4089,Napa ,94503,American Canyon,-122.2596823,38.1608327,306.84,2.68,47.01,26.2
6537,6085506204,6064,Santa Clara,95129,San Jose,-121.9864204,37.3136592,1480.7,5.1,19.3,19.2
6538,6085513000,8215,Santa Clara,94305,Stanford,-122.1617917,37.4288379,579.4,4.48,3.63,49.8
6539,6087121300,4144,Santa Cruz,95065,Santa Cruz,-121.9775807,36.9968265,1370,3.38,17.08,21.6
6540,6037910808,3537,Los Angeles,91387,Canyon Country,-118.395844,34.4620693,718.88,3.17,36.06,10.5
6541,6081608200,3614,San Mateo,94404,San Mateo,-122.2583149,37.5669749,1035.4,3.52,22.07,10.2
6542,6085502902,7200,Santa Clara,95124,San Jose,-121.9156579,37.273586,633.75,4.06,25.08,13.3
6543,6055202000,5155,Napa ,94515,Calistoga,-122.5826961,38.5814083,364.06,2.42,33.62,40.1
6544,6059042113,4364,Orange ,92672,San Clemente,-117.6066076,33.4308537,2053.27,5.15,25.7,21.1
6545,6071000804,3255,San Bernardino,91784,Upland,-117.6586491,34.1545422,86.16,4.17,30.26,13.2
6546,6037480202,2534,Los Angeles,91775,San Gabriel,-118.0972871,34.1089102,820.73,7.07,17,15.7
6547,6075031301,3826,San Francisco,94132,San Francisco,-122.4678672,37.7193263,816.07,2.86,27.47,28.2
6548,6059063101,2733,Orange ,92707,Santa Ana,-117.8817709,33.6625305,1724.18,7.28,20.49,25.9
6549,6001450502,4185,Alameda ,94552,Castro Valley,-121.9692968,37.714448,2838.14,4.93,28.73,4.9
6550,6061023700,3347,Placer ,95648,Lincoln,-121.282875,38.8721495,542.32,2.87,36.35,14.5
6551,6019005912,3280,Fresno ,93619,Clovis,-119.628777,36.820846,191.79,5.79,21.52,12.6
6552,6089010803,4908,Shasta ,96003,Redding,-122.3564969,40.6025623,715.39,2.46,54.34,43
6553,6097153809,4336,Sonoma ,95403,Santa Rosa,-122.7812918,38.5331527,544.44,4.9,28.01,24.2
6554,6073008351,4261,San Diego,92126,San Diego,-117.1501108,32.9071751,815.77,2.68,35,26.8
6555,6071008703,7745,San Bernardino,92399,Yucaipa,-116.9746005,34.0414168,175.1,3.53,38.97,10
6556,6059011717,2746,Orange ,92870,Placentia,-117.8494835,33.9029233,635.19,5.62,25.25,10.6
6557,6089010805,5006,Shasta ,96003,Redding,-122.3138239,40.5793577,366.72,2.92,51.42,35.4
6558,6037101122,3664,Los Angeles,91042,Tujunga,-118.2901465,34.2677213,138.75,3.29,35.97,7.5
6559,6041110100,5849,Marin ,94901,San Rafael,-122.5104108,37.9844553,1369.31,4.6,35.11,17.1
6560,6087121800,4796,Santa Cruz,95010,Capitola,-121.9458186,36.9784081,971.66,3.93,40.68,23.3
6561,6073009602,3775,San Diego,92120,San Diego,-117.0846348,32.7987225,421.91,4.93,37.04,10.8
6562,6079011101,3592,San Luis Obispo,93401,San Luis Obispo,-120.6622738,35.2804281,771.83,3.89,30.83,49
6563,6083002922,8839,Santa Barbara,93117,Goleta,-119.8567703,34.4197213,600.28,4.23,14.93,21.4
6564,6079010602,3836,San Luis Obispo,93442,Morro Bay,-120.8347297,35.3575843,388.24,3.11,29.7,32.1
6565,6065042208,2378,Riverside ,92506,Riverside,-117.3455477,33.9416673,803.12,5.49,38.45,6.8
6566,6073013606,6386,San Diego,92019,El Cajon,-116.9434877,32.7472342,765.43,3.94,25.7,26.3
6567,6073000201,1801,San Diego,92103,San Diego,-117.1733775,32.7540028,424.85,4.54,48.18,18.2
6568,6001450750,3618,Alameda ,94568,Dublin,-121.8611155,37.7053403,2571.12,3.65,31.79,17.2
6569,6065045122,1427,Riverside ,92210,Indian Wells,-116.3216036,33.7187828,647.59,4.15,16.56,22.2
6570,6097153403,3840,Sonoma ,95472,Sebastopol,-122.7996795,38.3806559,608.74,4.66,39.93,28.5
6571,6075011902,2598,San Francisco,94108,San Francisco,-122.4098067,37.7909959,547.93,4.32,30.37,35.4
6572,6007000601,3304,Butte ,95926,Chico,-121.864319,39.744651,412.69,3.44,48.16,29.4
6573,6089010704,4362,Shasta ,96003,Redding,-122.3934125,40.6148623,440.86,1.84,54.34,59.3
6574,6085503325,4448,Santa Clara,95148,San Jose,-121.7889643,37.3206847,481.12,2.91,27.55,17.1
6575,6037577300,5547,Los Angeles,90803,Long Beach,-118.1387992,33.7556821,593.28,4.2,28.26,23.6
6576,6013345202,7816,Contra Costa,94583,San Ramon,-121.982097,37.7679943,1754.35,4.1,36.67,6.7
6577,6113010513,2817,Yolo ,95616,Davis,-121.783716,38.5499958,177.46,3.11,23.36,44.9
6578,6059021923,6643,Orange ,92808,Anaheim,-117.7320838,33.8373291,867.58,4.63,18.79,8.8
6579,6095252913,4910,Solano ,95687,Vacaville,-121.9655186,38.3258768,507.57,2.61,68.57,11
6580,6017030804,6377,El Dorado,95682,Shingle Springs,-120.937104,38.6377284,573.22,3.39,33.59,29.4
6581,6059062604,15174,Orange ,92651,Laguna Beach,-117.7988845,33.585416,1188.76,6.34,16.95,12.2
6582,6073020405,3412,San Diego,92029,Escondido,-117.0871019,33.0829769,1816.55,5.96,20.23,10.2
6583,6085505500,3911,Santa Clara,95050,Santa Clara,-121.9620692,37.347132,620.8,3.84,35.9,19.7
6584,6013322000,6085,Contra Costa,94523,Pleasant Hill,-122.0766292,37.9619967,439.22,3.61,43.14,22
6585,6059042311,5996,Orange ,92675,San Juan Capistrano,-117.6810904,33.4940632,543.23,5.5,22.2,17
6586,6061022013,2934,Placer ,95701,Alta,-120.7181379,39.2241768,404.84,4.63,15.07,26.5
6587,6065045120,4580,Riverside ,92253,La Quinta,-116.3048264,33.6834927,334.03,2.64,30.7,52.9
6588,6085508001,7377,Santa Clara,95014,Cupertino,-122.0226572,37.3166376,556.57,4.89,10.11,11.4
6589,6085508401,6834,Santa Clara,94087,Sunnyvale,-122.0562245,37.3626565,1094.26,4.63,14.63,7.4
6590,6083003005,4999,Santa Barbara,93110,Santa Barbara,-119.784079,34.4366709,1130.22,3.61,30.73,29.6
6591,6075010200,4143,San Francisco,94109,San Francisco,-122.4229252,37.8058607,708.87,5.47,43.16,12.1
6592,6059062649,3257,Orange ,92651,Laguna Beach,-117.7535469,33.6016816,827.47,3.93,15.6,23
6594,6001450501,3129,Alameda ,94568,Dublin,-121.9419571,37.7068544,629.64,4.2,31.79,10.8
6595,6111005911,3854,Ventura ,91361,Westlake Village,-118.8899584,34.1696864,1927.26,4.34,16.79,20
6596,6017030704,5961,El Dorado,95682,Shingle Springs,-120.9950293,38.5829792,443.34,4.89,21.93,17.9
6597,6097153704,3728,Sonoma ,95446,Guerneville,-123.0092064,38.533659,258.5,2.97,45.36,37.1
6598,6001404102,2283,Alameda ,94611,Oakland,-122.2510667,37.8260219,421.88,3.67,34.14,19.7
6599,6001403800,3461,Alameda ,94610,Oakland,-122.2416233,37.8148343,945.68,3.76,56.26,12.7
6600,6073013505,4725,San Diego,91978,Spring Valley,-116.9642155,32.7373196,724.75,3.31,29.61,27.9
6601,6085503323,4688,Santa Clara,95148,San Jose,-121.7916431,37.3336993,326.76,2.27,30.66,18.1
6602,6111005401,4073,Ventura ,93010,Camarillo,-119.0320318,34.2331848,341.69,3.57,35.51,13.2
6603,6037701501,4986,Los Angeles,90403,Santa Monica,-118.4904213,34.0281567,972.76,5.24,24.72,17.4
6604,6001441925,6159,Alameda ,94538,Fremont,-121.9630732,37.5500775,474.21,2.7,59.75,8.4
6605,6037910209,4397,Los Angeles,93551,Palmdale,-118.1984139,34.6069598,551.25,2.91,43.18,16.1
6606,6037269500,4043,Los Angeles,90034,Los Angeles,-118.3938372,34.0434085,1038.27,5.51,27.03,7.1
6607,6027000100,2757,Inyo ,93514,Bishop,-118.2425011,37.3448259,158.99,2.42,51.43,21.2
6608,6037621324,3842,Los Angeles,90277,Redondo Beach,-118.3900604,33.8340991,866.16,4.89,26.64,18.6
6609,6067005702,4795,Sacramento ,95864,Sacramento,-121.3743962,38.5863007,916.83,5.06,46.74,10.5
6610,6073021202,3156,San Diego,91901,Alpine,-116.647342,32.8244867,209.59,4.62,23.81,29.9
6611,6075047701,4334,San Francisco,94121,San Francisco,-122.4840627,37.7782506,488.42,3.22,23.94,25.6
6612,6087121700,7458,Santa Cruz,95010,Capitola,-121.9654587,36.974907,721.92,4.04,34.81,26.8
6613,6085512001,6774,Santa Clara,95138,San Jose,-121.7683503,37.2569417,2179.1,5.05,23.62,9.9
6614,6001442200,6875,Alameda ,94539,Fremont,-121.9421767,37.5345605,1414.17,5.47,20.59,7.7
6615,6113010607,4095,Yolo ,95618,Davis,-121.7025621,38.5403403,942.71,5.95,23.31,20.5
6616,6053014105,2688,Monterey ,93933,Marina,-121.7650077,36.6605317,205.23,5.26,19.1,40.5
6617,6093001200,1409,Siskiyou ,35,Modoc Shasta Klamath for,-121.8260568,41.4116025,87.54,2.31,30.62,39.1
6618,6059099408,4332,Orange ,92649,Huntington Beach,-118.0371737,33.7226068,580.28,4.94,25.28,17.7
6619,6097153804,3239,Sonoma ,95492,Windsor,-122.8126591,38.5565372,568.2,4.21,34.9,15.5
6620,6073015501,4955,San Diego,92021,El Cajon,-116.8631385,32.8179291,604.02,3.8,47,27.1
6621,6075010900,4320,San Francisco,94109,San Francisco,-122.4205531,37.7980418,628.54,4.52,49.17,16.2
6622,6013335000,3358,Contra Costa,94518,Concord,-122.0202412,37.9690383,687.2,3.15,46.53,25.4
6623,6037264000,3358,Los Angeles,90049,Los Angeles,-118.4815022,34.0545499,746.56,4.49,14.56,10
6624,6013334001,3749,Contra Costa,94521,Concord,-122.0017551,37.9631631,598.25,2.77,40.98,20.3
6625,6073020807,2599,San Diego,92065,Ramona,-116.8231087,33.072914,233.61,4.32,25.09,18.3
6626,6013333101,4091,Contra Costa,94521,Concord,-121.9701205,37.9649061,568.17,2.8,59.66,27
6627,6085509106,4171,Santa Clara,94086,Sunnyvale,-122.0504683,37.378603,626.7,5.15,19.63,15.2
6628,6061021203,6536,Placer ,95650,Loomis,-121.1999804,38.8271204,713.93,4.35,26.16,12.9
6629,6073016613,1860,San Diego,92071,Santee,-117.0043675,32.8456215,418.16,3.93,38.81,17.2
6630,6061020200,6146,Placer ,95631,Foresthill,-120.5640417,39.0828051,103.36,3.67,26.24,25.9
6631,6029005402,5094,Kern ,93555,Ridgecrest,-117.6877306,35.6298168,247.57,2.86,60.93,27
6632,6067008204,4495,Sacramento ,95662,Orangevale,-121.2349624,38.6713445,933.81,3.57,34.89,20.9
6633,6059062648,2774,Orange ,92637,Laguna Woods,-117.7378821,33.6110236,578.85,3.98,27.34,23.6
6634,6061021130,2641,Placer ,95765,Rocklin,-121.2687886,38.8098522,292.16,2.25,28.42,39.8
6635,6051000101,3463,Mono ,93514,Bishop,-118.5813604,37.6888353,77,3.8,28.74,32.1
6636,6097151310,6143,Sonoma ,94928,Rohnert Park,-122.6825544,38.3392841,313.07,2.82,38.83,27.4
6637,6059032003,4852,Orange ,92691,Mission Viejo,-117.6672345,33.6050678,430.12,3.83,28.55,12.4
6638,6037141700,3091,Los Angeles,90210,Beverly Hills,-118.4376439,34.1379878,1134.29,5,17.4,5.1
6639,6017030505,2704,El Dorado,96150,South Lake Tahoe,-119.9583769,38.8426463,291.37,3.35,16.4,18.9
6640,6017031302,4701,El Dorado,95726,Pollock Pines,-120.5987224,38.7682537,257.19,2.49,34.68,39.6
6641,6073016807,7135,San Diego,92040,Lakeside,-116.9197122,32.8364013,484.09,3.29,40.23,27.3
6642,6065043244,7220,Riverside ,92563,Murrieta,-117.1229937,33.5472159,437.9,3.98,20.96,14
